,val,err_analyt,err_boot,framesA,framesB
684785b_aac0b7c_complex_1,7.64,0.55,0.58,79.0,79.0
684785b_aac0b7c_ligand_1,5.89,0.32,0.31,79.0,79.0
684785b_aac0b7c_complex_2,8.93,0.54,0.57,79.0,79.0
684785b_aac0b7c_ligand_2,6.3,0.33,0.35,79.0,79.0
684785b_aac0b7c_complex_3,7.67,0.48,0.51,79.0,79.0
684785b_aac0b7c_ligand_3,6.04,0.35,0.32,79.0,79.0
2a8e26e_684785b_complex_1,-142.75,0.43,0.51,79.0,79.0
2a8e26e_684785b_ligand_1,-141.92,0.36,0.32,79.0,79.0
2a8e26e_684785b_complex_2,-145.82,0.56,0.46,79.0,79.0
2a8e26e_684785b_ligand_2,-141.46,0.37,0.35,79.0,79.0
2a8e26e_684785b_complex_3,-143.8,0.47,0.51,79.0,79.0
2a8e26e_684785b_ligand_3,-141.17,0.36,0.42,79.0,79.0
1d02965_684785b_complex_1,-55.39,0.49,0.44,79.0,79.0
1d02965_684785b_ligand_1,-49.18,0.35,0.39,79.0,79.0
1d02965_684785b_complex_2,-56.9,0.49,0.57,79.0,79.0
1d02965_684785b_ligand_2,-49.04,0.37,0.31,79.0,79.0
1d02965_684785b_complex_3,-56.25,0.5,0.55,79.0,79.0
1d02965_684785b_ligand_3,-49.79,0.38,0.38,79.0,79.0
684785b_b7fe5cf_complex_1,119.66,0.72,0.79,79.0,79.0
684785b_b7fe5cf_ligand_1,117.57,0.35,0.31,79.0,79.0
684785b_b7fe5cf_complex_2,122.91,1.26,0.9,79.0,79.0
684785b_b7fe5cf_ligand_2,117.0,0.34,0.29,79.0,79.0
684785b_b7fe5cf_complex_3,123.48,0.82,0.8,79.0,79.0
684785b_b7fe5cf_ligand_3,117.57,0.36,0.34,79.0,79.0
684785b_7a2b4c9_complex_1,50.82,0.35,0.4,79.0,79.0
684785b_7a2b4c9_ligand_1,42.25,0.3,0.27,79.0,79.0
684785b_7a2b4c9_complex_2,48.74,0.56,0.43,79.0,79.0
684785b_7a2b4c9_ligand_2,42.65,0.3,0.3,79.0,79.0
684785b_7a2b4c9_complex_3,48.58,0.44,0.38,79.0,79.0
684785b_7a2b4c9_ligand_3,42.84,0.33,0.3,79.0,79.0
0d16094_7327eb8_complex_1,-178.22,0.39,0.48,79.0,79.0
0d16094_7327eb8_ligand_1,-175.21,0.26,0.28,79.0,79.0
0d16094_7327eb8_complex_2,-177.61,0.44,0.35,79.0,79.0
0d16094_7327eb8_ligand_2,-175.48,0.24,0.22,79.0,79.0
0d16094_7327eb8_complex_3,-178.78,0.45,0.46,79.0,79.0
0d16094_7327eb8_ligand_3,-175.41,0.24,0.26,79.0,79.0
7327eb8_fc284a2_complex_1,81.79,0.88,0.75,79.0,79.0
7327eb8_fc284a2_ligand_1,79.48,0.5,0.47,79.0,79.0
7327eb8_fc284a2_complex_2,80.73,1.45,0.46,79.0,79.0
7327eb8_fc284a2_ligand_2,78.23,0.54,0.47,79.0,79.0
7327eb8_fc284a2_complex_3,80.68,0.85,0.64,79.0,79.0
7327eb8_fc284a2_ligand_3,78.54,0.56,0.61,79.0,79.0
7327eb8_9a5e44f_complex_1,190.88,2.41,2.85,79.0,79.0
7327eb8_9a5e44f_ligand_1,192.9,0.52,0.52,79.0,79.0
7327eb8_9a5e44f_complex_2,195.33,1.61,1.56,79.0,79.0
7327eb8_9a5e44f_ligand_2,192.25,0.63,0.54,79.0,79.0
7327eb8_9a5e44f_complex_3,196.09,1.18,1.35,79.0,79.0
7327eb8_9a5e44f_ligand_3,192.52,0.53,0.51,79.0,79.0
2d91a20_aff47cb_complex_1,50.29,0.68,0.65,79.0,79.0
2d91a20_aff47cb_ligand_1,59.17,0.27,0.25,79.0,79.0
2d91a20_aff47cb_complex_2,49.04,0.84,0.59,79.0,79.0
2d91a20_aff47cb_ligand_2,59.38,0.24,0.21,79.0,79.0
2d91a20_aff47cb_complex_3,52.84,0.73,0.89,79.0,79.0
2d91a20_aff47cb_ligand_3,59.38,0.28,0.31,79.0,79.0
8f59e32_aff47cb_complex_1,-1.69,0.55,0.45,79.0,79.0
8f59e32_aff47cb_ligand_1,2.62,0.27,0.27,79.0,79.0
8f59e32_aff47cb_complex_2,-4.39,0.41,0.39,79.0,79.0
8f59e32_aff47cb_ligand_2,2.57,0.26,0.25,79.0,79.0
8f59e32_aff47cb_complex_3,1.32,0.6,0.42,79.0,79.0
8f59e32_aff47cb_ligand_3,2.45,0.25,0.28,79.0,79.0
0d16094_2d91a20_complex_1,-43.05,0.56,0.55,79.0,79.0
0d16094_2d91a20_ligand_1,-51.75,0.23,0.24,79.0,79.0
0d16094_2d91a20_complex_2,-45.2,0.53,0.57,79.0,79.0
0d16094_2d91a20_ligand_2,-51.3,0.24,0.23,79.0,79.0
0d16094_2d91a20_complex_3,-48.1,0.67,0.57,79.0,79.0
0d16094_2d91a20_ligand_3,-51.26,0.26,0.24,79.0,79.0
2d91a20_902ba3c_complex_1,98.88,1.04,1.16,79.0,79.0
2d91a20_902ba3c_ligand_1,98.27,0.39,0.46,79.0,79.0
2d91a20_902ba3c_complex_2,94.38,0.82,0.69,79.0,79.0
2d91a20_902ba3c_ligand_2,98.22,0.42,0.39,79.0,79.0
2d91a20_902ba3c_complex_3,85.64,0.7,0.57,79.0,79.0
2d91a20_902ba3c_ligand_3,98.27,0.44,0.46,79.0,79.0
2d91a20_fc284a2_complex_1,-65.09,1.24,0.83,79.0,79.0
2d91a20_fc284a2_ligand_1,-56.01,0.34,0.33,79.0,79.0
2d91a20_fc284a2_complex_2,-60.75,1.25,1.12,79.0,79.0
2d91a20_fc284a2_ligand_2,-56.14,0.32,0.35,79.0,79.0
2d91a20_fc284a2_complex_3,-62.99,1.27,0.86,79.0,79.0
2d91a20_fc284a2_ligand_3,-56.05,0.33,0.31,79.0,79.0
0d16094_5933eb5_complex_1,-38.57,0.37,0.36,79.0,79.0
0d16094_5933eb5_ligand_1,-36.07,0.22,0.19,79.0,79.0
0d16094_5933eb5_complex_2,-40.1,0.41,0.31,79.0,79.0
0d16094_5933eb5_ligand_2,-35.64,0.23,0.22,79.0,79.0
0d16094_5933eb5_complex_3,-36.37,0.42,0.36,79.0,79.0
0d16094_5933eb5_ligand_3,-35.68,0.25,0.26,79.0,79.0
0d16094_36d4625_complex_1,-83.87,2.24,0.78,79.0,79.0
0d16094_36d4625_ligand_1,-81.95,0.25,0.27,79.0,79.0
0d16094_36d4625_complex_2,-76.05,0.51,0.6,79.0,79.0
0d16094_36d4625_ligand_2,-81.23,0.27,0.27,79.0,79.0
0d16094_36d4625_complex_3,-79.87,0.68,0.63,79.0,79.0
0d16094_36d4625_ligand_3,-81.44,0.26,0.23,79.0,79.0
902ba3c_9b2c328_complex_1,-37.19,0.95,0.84,79.0,79.0
902ba3c_9b2c328_ligand_1,-42.2,0.5,0.49,79.0,79.0
902ba3c_9b2c328_complex_2,-27.71,1.22,1.05,79.0,79.0
902ba3c_9b2c328_ligand_2,-41.33,0.49,0.42,79.0,79.0
902ba3c_9b2c328_complex_3,-32.14,0.99,1.14,79.0,79.0
902ba3c_9b2c328_ligand_3,-40.51,0.47,0.46,79.0,79.0
36d4625_9b2c328_complex_1,108.81,2.05,1.37,79.0,79.0
36d4625_9b2c328_ligand_1,97.61,0.37,0.35,79.0,79.0
36d4625_9b2c328_complex_2,114.91,0.99,1.16,79.0,79.0
36d4625_9b2c328_ligand_2,98.13,0.36,0.35,79.0,79.0
36d4625_9b2c328_complex_3,109.83,1.22,0.83,79.0,79.0
36d4625_9b2c328_ligand_3,97.83,0.4,0.4,79.0,79.0
798876e_9b2c328_complex_1,-32.7,1.15,0.93,79.0,79.0
798876e_9b2c328_ligand_1,-39.95,0.84,0.47,79.0,79.0
798876e_9b2c328_complex_2,-30.69,1.49,1.01,79.0,79.0
798876e_9b2c328_ligand_2,-33.91,0.42,0.48,79.0,79.0
798876e_9b2c328_complex_3,-36.35,1.3,1.17,79.0,79.0
798876e_9b2c328_ligand_3,-33.15,0.4,0.43,79.0,79.0
7a2b4c9_9b2c328_complex_1,-41.44,1.57,1.02,79.0,79.0
7a2b4c9_9b2c328_ligand_1,-46.92,0.57,0.61,79.0,79.0
7a2b4c9_9b2c328_complex_2,-40.34,2.0,1.61,79.0,79.0
7a2b4c9_9b2c328_ligand_2,-46.17,0.61,0.59,79.0,79.0
7a2b4c9_9b2c328_complex_3,-39.77,1.55,1.37,79.0,79.0
7a2b4c9_9b2c328_ligand_3,-46.68,0.6,0.64,79.0,79.0
b8214a7_def1139_complex_1,-70.6,1.03,0.84,79.0,79.0
b8214a7_def1139_ligand_1,-69.07,0.57,0.51,79.0,79.0
b8214a7_def1139_complex_2,-73.52,0.94,0.86,79.0,79.0
b8214a7_def1139_ligand_2,-68.85,0.51,0.56,79.0,79.0
b8214a7_def1139_complex_3,-68.08,0.64,0.67,79.0,79.0
b8214a7_def1139_ligand_3,-69.42,0.57,0.62,79.0,79.0
798876e_b8214a7_complex_1,-31.48,2.46,1.01,79.0,79.0
798876e_b8214a7_ligand_1,-16.44,0.62,0.67,79.0,79.0
798876e_b8214a7_complex_2,-29.34,1.5,1.74,79.0,79.0
798876e_b8214a7_ligand_2,-20.67,1.04,0.69,79.0,79.0
798876e_b8214a7_complex_3,-32.24,0.88,0.88,79.0,79.0
798876e_b8214a7_ligand_3,-16.7,0.61,0.4,79.0,79.0
272cc87_8f59e32_complex_1,66.75,0.49,0.45,79.0,79.0
272cc87_8f59e32_ligand_1,69.07,0.58,0.51,79.0,79.0
272cc87_8f59e32_complex_2,67.98,0.72,0.79,79.0,79.0
272cc87_8f59e32_ligand_2,67.71,0.63,0.51,79.0,79.0
272cc87_8f59e32_complex_3,70.05,0.89,0.54,79.0,79.0
272cc87_8f59e32_ligand_3,69.65,0.63,0.61,79.0,79.0
7a2b4c9_aac0b7c_complex_1,-43.97,0.46,0.44,79.0,79.0
7a2b4c9_aac0b7c_ligand_1,-36.59,0.36,0.39,79.0,79.0
7a2b4c9_aac0b7c_complex_2,-45.04,0.46,0.36,79.0,79.0
7a2b4c9_aac0b7c_ligand_2,-36.34,0.33,0.31,79.0,79.0
7a2b4c9_aac0b7c_complex_3,-45.61,0.47,0.56,79.0,79.0
7a2b4c9_aac0b7c_ligand_3,-36.6,0.34,0.31,79.0,79.0
2bb0d13_5933eb5_complex_1,-27.06,0.56,0.5,79.0,79.0
2bb0d13_5933eb5_ligand_1,-21.94,0.58,0.65,79.0,79.0
2bb0d13_5933eb5_complex_2,-26.19,0.8,0.65,79.0,79.0
2bb0d13_5933eb5_ligand_2,-22.16,0.58,0.65,79.0,79.0
2bb0d13_5933eb5_complex_3,-25.38,0.78,0.61,79.0,79.0
2bb0d13_5933eb5_ligand_3,-21.07,0.58,0.53,79.0,79.0
2a8e26e_b7fe5cf_complex_1,-22.63,0.49,0.43,79.0,79.0
2a8e26e_b7fe5cf_ligand_1,-23.49,0.22,0.2,79.0,79.0
2a8e26e_b7fe5cf_complex_2,-21.28,0.58,0.5,79.0,79.0
2a8e26e_b7fe5cf_ligand_2,-24.09,0.26,0.26,79.0,79.0
2a8e26e_b7fe5cf_complex_3,-20.0,0.4,0.36,79.0,79.0
2a8e26e_b7fe5cf_ligand_3,-24.03,0.22,0.22,79.0,79.0
1d02965_7a2b4c9_complex_1,-6.46,0.36,0.48,79.0,79.0
1d02965_7a2b4c9_ligand_1,-10.02,0.52,0.26,79.0,79.0
1d02965_7a2b4c9_complex_2,-5.18,0.34,0.36,79.0,79.0
1d02965_7a2b4c9_ligand_2,-7.31,0.31,0.29,79.0,79.0
1d02965_7a2b4c9_complex_3,-6.04,0.39,0.41,79.0,79.0
1d02965_7a2b4c9_ligand_3,-6.73,0.31,0.31,79.0,79.0
5933eb5_def1139_complex_1,-1.19,0.8,0.79,79.0,79.0
5933eb5_def1139_ligand_1,-0.24,0.66,0.61,79.0,79.0
5933eb5_def1139_complex_2,-0.98,0.69,0.6,79.0,79.0
5933eb5_def1139_ligand_2,-0.25,0.52,0.52,79.0,79.0
5933eb5_def1139_complex_3,-1.55,0.81,0.79,79.0,79.0
5933eb5_def1139_ligand_3,1.87,0.54,0.53,79.0,79.0
798876e_def1139_complex_1,-101.07,0.83,0.69,79.0,79.0
798876e_def1139_ligand_1,-88.12,0.71,0.88,79.0,79.0
798876e_def1139_complex_2,-104.1,1.13,0.97,79.0,79.0
798876e_def1139_ligand_2,-86.82,0.65,0.71,79.0,79.0
798876e_def1139_complex_3,-98.71,0.73,0.76,79.0,79.0
798876e_def1139_ligand_3,-86.68,0.59,0.5,79.0,79.0
798876e_9a5e44f_complex_1,-42.27,1.12,1.08,79.0,79.0
798876e_9a5e44f_ligand_1,-39.86,1.25,1.0,79.0,79.0
798876e_9a5e44f_complex_2,-45.1,2.26,0.9,79.0,79.0
798876e_9a5e44f_ligand_2,-38.78,1.0,0.57,79.0,79.0
798876e_9a5e44f_complex_3,-41.36,1.72,1.9,79.0,79.0
798876e_9a5e44f_ligand_3,-33.88,0.62,0.52,79.0,79.0
5933eb5_81ac7ee_complex_1,-26.81,0.57,0.64,79.0,79.0
5933eb5_81ac7ee_ligand_1,-30.77,0.58,0.56,79.0,79.0
5933eb5_81ac7ee_complex_2,-27.4,0.84,0.65,79.0,79.0
5933eb5_81ac7ee_ligand_2,-32.18,0.63,0.61,78.0,79.0
5933eb5_81ac7ee_complex_3,-26.4,0.7,0.58,79.0,79.0
5933eb5_81ac7ee_ligand_3,-32.51,0.6,0.71,79.0,79.0
81ac7ee_d529b4f_complex_1,1.83,0.82,0.74,79.0,79.0
81ac7ee_d529b4f_ligand_1,7.27,0.55,0.5,79.0,79.0
81ac7ee_d529b4f_complex_2,4.92,0.73,0.67,79.0,79.0
81ac7ee_d529b4f_ligand_2,7.8,0.54,0.51,79.0,79.0
81ac7ee_d529b4f_complex_3,8.01,0.96,0.77,79.0,79.0
81ac7ee_d529b4f_ligand_3,8.25,0.66,0.59,79.0,79.0
1a849ad_e00fcc4_complex,-27.736666666666668,1.4751324805023205,1.4818651878725146,,
1a849ad_e00fcc4_ligand,-24.02,0.4531315389096087,0.4195074893221617,,
b8214a7_e00fcc4_complex,-24.886666666666667,0.5305655388270736,0.4999857852331656,,
b8214a7_e00fcc4_ligand,-28.683333333333334,0.22679398608803147,0.21825242573734246,,
272cc87_e00fcc4_complex,71.02,1.9330550295093052,1.359379678819223,,
272cc87_e00fcc4_ligand,68.42333333333333,0.400138623306394,0.3800622860789263,,
2d91a20_a903013_complex,-91.88,0.9373663284200073,0.9361903437226151,,
2d91a20_a903013_ligand,-83.73,0.21982530702032216,0.20823225504842277,,
81ac7ee_a903013_complex,-66.63666666666667,1.7825198762892225,1.7593193767019448,,
81ac7ee_a903013_ligand,-57.42666666666667,0.1615101865306,0.14592207053421105,,
1a849ad_2d91a20_complex,-66.06333333333333,0.6792845101116979,0.6697009113261557,,
1a849ad_2d91a20_ligand,-69.89,0.20722703620091162,0.21567483986761055,,
1a849ad_2bb0d13_complex,-47.51666666666667,1.7594910310377647,1.776026216719268,,
1a849ad_2bb0d13_ligand,-45.06666666666667,0.4550634762233438,0.4399641449941941,,
1a849ad_272cc87_complex,-97.64666666666666,0.5477339812352607,0.5644538250834614,,
1a849ad_272cc87_ligand,-93.38333333333333,0.5166346324192312,0.530503595875155,,
1a849ad_d529b4f_complex,-95.52,1.4936543475854889,1.4577569592591444,,
1a849ad_d529b4f_ligand,-88.38,0.3427739640141087,0.3168446448770439,,
684785b_9b2c328_complex,12.803333333333335,1.1759624034537233,0.8188353308354032,,
684785b_9b2c328_ligand,-6.043333333333333,0.3794445267756031,0.3635819364538663,,
684785b_aac0b7c_complex,8.08,0.4604366860035177,0.4773528298138469,,
684785b_aac0b7c_ligand,6.076666666666667,0.21335426761467147,0.21147472826951164,,
2a8e26e_684785b_complex,-144.12333333333333,0.7880238192623534,0.7914874551785938,,
2a8e26e_684785b_ligand,-141.51666666666665,0.27207649115109533,0.2741356627786139,,
1d02965_684785b_complex,-56.18,0.4623674762491023,0.47814519602758515,,
1d02965_684785b_ligand,-49.336666666666666,0.28330042872249095,0.2799528644961729,,
684785b_b7fe5cf_complex,122.01666666666667,1.108914102906681,1.0765096372343843,,
684785b_b7fe5cf_ligand,117.38,0.25769742816680064,0.23568965305781425,,
684785b_7a2b4c9_complex,49.379999999999995,0.6448951825044745,0.6405779385264256,,
684785b_7a2b4c9_ligand,42.580000000000005,0.2303351435844216,0.2185632206397771,,
0d16094_7327eb8_complex,-178.20333333333335,0.3706655051364247,0.3811409916627475,,
0d16094_7327eb8_ligand,-175.36666666666667,0.15258768330803305,0.1580594444807433,,
7327eb8_fc284a2_complex,81.06666666666668,0.702135297549229,0.4628476959751914,,
7327eb8_fc284a2_ligand,78.75,0.4327635085315488,0.4298466422806717,,
7327eb8_9a5e44f_complex,194.10000000000002,1.6972520682988077,1.7915326016428064,,
7327eb8_9a5e44f_ligand,192.55666666666664,0.3543127746250691,0.33732837478745453,,
2d91a20_aff47cb_complex,50.723333333333336,1.0152645589901304,1.018038114749398,,
2d91a20_aff47cb_ligand,59.31,0.1630039052605813,0.15989743643016902,,
8f59e32_aff47cb_complex,-1.5866666666666667,1.3788043329700568,1.3702675140238467,,
8f59e32_aff47cb_ligand,2.5466666666666664,0.15626793459777885,0.15703072936900206,,
0d16094_2d91a20_complex,-45.449999999999996,1.2350170933015678,1.235427736452747,,
0d16094_2d91a20_ligand,-51.43666666666667,0.19068844283791175,0.19044508886908346,,
2d91a20_902ba3c_complex,92.96666666666665,3.2239862403720103,3.2054100246331343,,
2d91a20_902ba3c_ligand,98.25333333333333,0.23724460675064213,0.2482702028012295,,
2d91a20_fc284a2_complex,-62.943333333333335,1.262572400909487,1.1745724372822433,,
2d91a20_fc284a2_ligand,-56.06666666666666,0.19281136064679394,0.18870022421814142,,
0d16094_5933eb5_complex,-38.346666666666664,0.9174115046331642,0.9102112261887747,,
0d16094_5933eb5_ligand,-35.796666666666674,0.1739238229105668,0.1716850798570292,,
0d16094_36d4625_complex,-79.93,1.998644896201194,1.8900459033023675,,
0d16094_36d4625_ligand,-81.54,0.229669368448023,0.232199127849894,,
902ba3c_9b2c328_complex,-32.34666666666667,2.314964613820893,2.334145782778618,,
902ba3c_9b2c328_ligand,-41.346666666666664,0.48315222320255774,0.4762806683608058,,
36d4625_9b2c328_complex,111.18333333333334,1.7779735266265562,1.6553978238978742,,
36d4625_9b2c328_ligand,97.85666666666667,0.248101111206266,0.24100640873536266,,
798876e_9b2c328_complex,-33.24666666666667,1.538617895948076,1.5032390713844683,,
798876e_9b2c328_ligand,-35.669999999999995,1.7963960982571685,1.7832085249476486,,
7a2b4c9_9b2c328_complex,-40.51666666666667,1.0617256611145964,0.8616428274275059,,
7a2b4c9_9b2c328_ligand,-46.59,0.3888376277815515,0.39998267933152865,,
b8214a7_def1139_complex,-70.73333333333333,1.3700076897570732,1.3616307832886527,,
b8214a7_def1139_ligand,-69.11333333333333,0.344689160919509,0.3623316929652759,,
798876e_b8214a7_complex,-31.02,1.2308641276352148,1.0323245223558009,,
798876e_b8214a7_ligand,-17.936666666666667,1.2114503713327978,1.1736972464838116,,
272cc87_8f59e32_complex,68.26,0.8826351821437413,0.8626028540020703,,
272cc87_8f59e32_ligand,68.80999999999999,0.595351789999695,0.562790022140714,,
7a2b4c9_aac0b7c_complex,-44.873333333333335,0.47366772210136315,0.48539263385260273,,
7a2b4c9_aac0b7c_ligand,-36.51,0.21129700380461564,0.20556221750499523,,
2bb0d13_5933eb5_complex,-26.209999999999997,0.5777855940247336,0.5220001695337917,,
2bb0d13_5933eb5_ligand,-21.723333333333333,0.43216145134183637,0.45135493253519954,,
2a8e26e_b7fe5cf_complex,-21.30333333333333,0.6793173067124754,0.6689865009355297,,
2a8e26e_b7fe5cf_ligand,-23.87,0.2053168183111235,0.20230071579450187,,
1d02965_7a2b4c9_complex,-5.8933333333333335,0.3705774421389592,0.3922406425049511,,
1d02965_7a2b4c9_ligand,-8.02,0.8525712978800508,0.8465072174013011,,
5933eb5_def1139_complex,-1.24,0.4678601581826877,0.4557886087502226,,
5933eb5_def1139_ligand,0.46,0.6634754711120381,0.6657194047743967,,
798876e_def1139_complex,-101.29333333333334,1.3985058122585534,1.361607574400643,,
798876e_def1139_ligand,-87.20666666666666,0.532477974692304,0.5595879926274481,,
798876e_9a5e44f_complex,-42.910000000000004,1.343188432945194,1.1990755752471174,,
798876e_9a5e44f_ligand,-37.50666666666667,1.6096905868814317,1.5570612552650678,,
5933eb5_81ac7ee_complex,-26.869999999999994,0.4835456912350006,0.42774856995776545,,
5933eb5_81ac7ee_ligand,-31.820000000000004,0.5612447124789884,0.5713137486315062,,
81ac7ee_d529b4f_complex,4.92,1.53556926286292,1.5270717529870064,,
81ac7ee_d529b4f_ligand,7.773333333333333,0.41663562761835393,0.3859999140213288,,
