,val,err_analyt,err_boot,framesA,framesB
6fe2d9e_927ccc4_ligand_1,-228.18,1.49,1.57,79.0,79.0
6fe2d9e_927ccc4_complex_2,-227.11,26.34,4.9,79.0,79.0
6fe2d9e_927ccc4_ligand_2,-231.48,1.21,0.98,79.0,79.0
6fe2d9e_927ccc4_complex_3,-224.86,105.05,1.81,79.0,79.0
6fe2d9e_927ccc4_ligand_3,-232.5,1.25,1.23,79.0,79.0
927ccc4_b3bcd3f_complex_1,401.92,3.34,3.89,79.0,79.0
927ccc4_b3bcd3f_ligand_1,400.68,2.16,1.33,79.0,79.0
927ccc4_b3bcd3f_complex_2,405.28,4.16,2.1,79.0,79.0
927ccc4_b3bcd3f_ligand_2,397.71,2.03,1.78,79.0,79.0
927ccc4_b3bcd3f_complex_3,397.96,3.92,4.54,79.0,79.0
927ccc4_b3bcd3f_ligand_3,399.93,3.36,1.06,79.0,79.0
6ba0f73_b3bcd3f_complex_1,61.53,1.5,1.23,79.0,79.0
6ba0f73_b3bcd3f_ligand_1,59.16,0.82,0.78,79.0,79.0
6ba0f73_b3bcd3f_complex_2,64.03,1.4,1.29,79.0,79.0
6ba0f73_b3bcd3f_ligand_2,59.37,0.77,0.89,79.0,79.0
6ba0f73_b3bcd3f_complex_3,57.1,0.98,0.68,79.0,79.0
6ba0f73_b3bcd3f_ligand_3,58.53,1.07,0.88,79.0,79.0
73b9800_7d66997_complex_1,-34.89,1.57,1.55,79.0,79.0
73b9800_7d66997_ligand_1,-41.46,1.18,1.24,79.0,79.0
73b9800_7d66997_complex_2,-37.32,1.07,1.28,79.0,79.0
73b9800_7d66997_ligand_2,-42.53,1.06,1.11,79.0,79.0
73b9800_7d66997_complex_3,-37.64,2.13,1.66,79.0,79.0
73b9800_7d66997_ligand_3,-44.19,1.16,0.91,79.0,79.0
73b9800_de3b443_complex_1,166.64,1.14,0.95,79.0,79.0
73b9800_de3b443_ligand_1,157.87,1.1,1.18,79.0,79.0
73b9800_de3b443_complex_2,158.92,2.27,1.74,79.0,79.0
73b9800_de3b443_ligand_2,158.94,0.98,1.13,79.0,79.0
73b9800_de3b443_complex_3,162.9,1.44,0.72,79.0,79.0
73b9800_de3b443_ligand_3,156.3,1.02,1.1,79.0,79.0
7d66997_c2be211_ligand_2,329.26,2.097408557406589e+97,0.0,1.0,1.0
6fe2d9e_7d66997_complex_1,-427.19,412.22,2.99,79.0,79.0
6fe2d9e_7d66997_ligand_1,-432.31,1.02,1.11,79.0,79.0
6fe2d9e_7d66997_complex_2,-434.88,1594.49,5.69,79.0,79.0
6fe2d9e_7d66997_ligand_2,-430.75,1.25,1.43,79.0,79.0
6fe2d9e_7d66997_complex_3,-439.61,49.47,2.04,79.0,79.0
6fe2d9e_7d66997_ligand_3,-429.85,1.58,0.89,79.0,79.0
6fe2d9e_f1ee6df_ligand_1,-251.79,1.18,1.04,79.0,79.0
6fe2d9e_f1ee6df_ligand_2,-250.16,1.26,1.24,79.0,79.0
6fe2d9e_f1ee6df_ligand_3,-251.96,1.27,1.35,79.0,79.0
4b46bf2_c393e3b_complex_1,-94.2,3.1,1.88,79.0,79.0
4b46bf2_c393e3b_ligand_1,-93.51,0.74,0.66,79.0,79.0
4b46bf2_c393e3b_complex_2,-107.18,80.88,0.81,79.0,79.0
4b46bf2_c393e3b_ligand_2,-100.13,1.5,1.45,79.0,59.0
4b46bf2_c393e3b_complex_3,-100.16,4.88,1.28,79.0,79.0
4b46bf2_c393e3b_ligand_3,-94.93,0.74,0.63,79.0,79.0
04fe595_4b46bf2_complex_1,-1.4,1.96,0.9,79.0,79.0
04fe595_4b46bf2_ligand_1,-3.33,0.61,0.65,79.0,79.0
04fe595_4b46bf2_complex_2,2.09,1.71,1.37,79.0,79.0
04fe595_4b46bf2_ligand_2,0.21,0.69,0.52,79.0,79.0
04fe595_4b46bf2_complex_3,-1.42,1.48,1.64,79.0,79.0
04fe595_4b46bf2_ligand_3,-3.56,0.69,0.71,79.0,79.0
4b46bf2_de3b443_complex_1,-437.25,505.72,1.54,79.0,79.0
4b46bf2_de3b443_ligand_1,-418.16,2.68,1.72,79.0,79.0
4b46bf2_de3b443_complex_2,-432.57,129.28,7.23,79.0,79.0
4b46bf2_de3b443_ligand_2,-415.36,3.76,0.96,79.0,79.0
4b46bf2_de3b443_complex_3,-400.45,438.41,2.15,79.0,79.0
4b46bf2_de3b443_ligand_3,-418.81,2.58,1.55,79.0,79.0
8c54db8_c393e3b_complex_1,-159.48,8.49,0.61,79.0,79.0
8c54db8_c393e3b_ligand_1,-161.38,3.01,0.56,79.0,79.0
8c54db8_c393e3b_complex_2,-154.98,3.75,1.47,79.0,79.0
8c54db8_c393e3b_ligand_2,-161.09,2.52,0.64,79.0,79.0
8c54db8_c393e3b_complex_3,-156.47,3.18,2.02,79.0,79.0
8c54db8_c393e3b_ligand_3,-160.64,2.74,0.59,79.0,79.0
8c54db8_c964e05_complex_1,-44.14,1.08,1.16,79.0,79.0
8c54db8_c964e05_ligand_1,-48.21,0.77,0.62,79.0,79.0
8c54db8_c964e05_complex_2,-43.64,0.58,0.66,79.0,79.0
8c54db8_c964e05_ligand_2,-45.94,0.7,0.68,79.0,79.0
8c54db8_c964e05_complex_3,-47.52,0.81,1.01,79.0,79.0
8c54db8_c964e05_ligand_3,-47.08,0.58,0.54,79.0,79.0
39ca6aa_8c54db8_complex_1,634.84,40.15,1.65,79.0,79.0
39ca6aa_8c54db8_ligand_1,650.65,3.09,1.03,79.0,79.0
39ca6aa_8c54db8_complex_2,653.47,3.38,6.33,79.0,79.0
39ca6aa_8c54db8_ligand_2,652.53,1.45,1.51,79.0,79.0
39ca6aa_8c54db8_complex_3,638.44,4.17,4.46,79.0,79.0
39ca6aa_8c54db8_ligand_3,649.88,2.22,1.95,79.0,79.0
235bba4_8c54db8_complex_1,134.36,1.4,1.51,79.0,79.0
235bba4_8c54db8_ligand_1,140.74,0.8,0.88,79.0,79.0
235bba4_8c54db8_complex_2,137.61,0.87,0.81,79.0,79.0
235bba4_8c54db8_ligand_2,139.44,0.65,0.72,79.0,79.0
235bba4_8c54db8_complex_3,136.27,1.77,1.83,79.0,79.0
235bba4_8c54db8_ligand_3,138.48,0.72,0.66,79.0,79.0
8c54db8_b3bcd3f_complex_1,-83.08,0.53,0.54,79.0,79.0
8c54db8_b3bcd3f_ligand_1,-84.77,0.54,0.57,79.0,79.0
8c54db8_b3bcd3f_complex_2,-80.04,0.46,0.46,79.0,79.0
8c54db8_b3bcd3f_ligand_2,-85.12,0.6,0.65,79.0,79.0
8c54db8_b3bcd3f_complex_3,-85.09,0.73,0.61,79.0,79.0
8c54db8_b3bcd3f_ligand_3,-84.32,0.55,0.54,79.0,79.0
7d66997_b3bcd3f_complex_1,601.54,53.42,2.3,79.0,79.0
7d66997_b3bcd3f_ligand_1,600.9,2.18,1.63,79.0,79.0
7d66997_b3bcd3f_complex_2,623.36,153.92,1.73,79.0,79.0
7d66997_b3bcd3f_ligand_2,595.73,2.39,2.18,79.0,79.0
7d66997_b3bcd3f_complex_3,607.6,137.16,1.77,79.0,79.0
7d66997_b3bcd3f_ligand_3,607.52,1.72,1.61,79.0,79.0
38c8fbf_e8ba317_complex_1,107.99,13.41,1.17,76.0,79.0
38c8fbf_e8ba317_ligand_1,116.39,0.98,1.12,79.0,79.0
38c8fbf_e8ba317_complex_2,98.93,100.96,0.87,78.0,79.0
38c8fbf_e8ba317_ligand_2,114.38,1.17,0.96,75.0,79.0
38c8fbf_e8ba317_complex_3,103.3,97.9,1.35,79.0,79.0
38c8fbf_e8ba317_ligand_3,113.27,1.13,1.18,77.0,79.0
a66e2ba_e8ba317_complex_1,-124.66,135.46,5.24,79.0,79.0
a66e2ba_e8ba317_ligand_1,-121.6,1.6,1.23,79.0,79.0
a66e2ba_e8ba317_complex_2,-108.39,9.43,1.72,79.0,79.0
a66e2ba_e8ba317_ligand_2,-120.01,1.19,1.47,79.0,79.0
a66e2ba_e8ba317_complex_3,-114.03,3.65,2.5,79.0,79.0
a66e2ba_e8ba317_ligand_3,-125.99,2.11,1.64,79.0,79.0
38c8fbf_b3bcd3f_complex_1,209.02,1.38,1.39,79.0,79.0
38c8fbf_b3bcd3f_ligand_1,209.1,0.8,1.01,79.0,79.0
38c8fbf_b3bcd3f_complex_2,209.39,1.68,1.21,79.0,79.0
38c8fbf_b3bcd3f_ligand_2,210.12,0.87,0.8,79.0,79.0
38c8fbf_b3bcd3f_complex_3,210.29,1.56,0.86,79.0,79.0
38c8fbf_b3bcd3f_ligand_3,209.48,0.92,1.01,79.0,79.0
b3bcd3f_c964e05_complex_1,37.84,1.33,1.22,79.0,79.0
b3bcd3f_c964e05_ligand_1,38.97,0.7,0.63,79.0,79.0
b3bcd3f_c964e05_complex_2,41.31,1.44,1.8,79.0,79.0
b3bcd3f_c964e05_ligand_2,38.73,0.7,0.54,79.0,79.0
b3bcd3f_c964e05_complex_3,36.01,1.67,1.35,79.0,79.0
b3bcd3f_c964e05_ligand_3,39.14,0.59,0.69,79.0,79.0
39ca6aa_b3bcd3f_complex_1,557.32,5.52,3.08,79.0,79.0
39ca6aa_b3bcd3f_ligand_1,568.26,2.01,1.42,79.0,79.0
39ca6aa_b3bcd3f_complex_2,556.77,13.48,2.94,79.0,79.0
39ca6aa_b3bcd3f_ligand_2,563.28,1.87,1.53,79.0,79.0
39ca6aa_b3bcd3f_complex_3,552.83,2.33,1.45,79.0,79.0
39ca6aa_b3bcd3f_ligand_3,560.62,2.13,2.94,79.0,79.0
de3b443_f1ee6df_complex_1,-9.29,2.44,0.97,79.0,79.0
de3b443_f1ee6df_ligand_1,-20.35,0.73,0.73,79.0,79.0
de3b443_f1ee6df_complex_2,-21.47,2.1,1.47,79.0,79.0
de3b443_f1ee6df_ligand_2,-19.62,0.74,0.56,79.0,79.0
de3b443_f1ee6df_complex_3,-12.9,3.2,0.81,79.0,79.0
de3b443_f1ee6df_ligand_3,-20.78,0.64,0.6,79.0,79.0
235bba4_a66e2ba_complex_1,78.24,1.55,1.33,79.0,79.0
235bba4_a66e2ba_ligand_1,81.91,1.06,0.92,79.0,79.0
235bba4_a66e2ba_complex_2,66.81,2.05,1.55,79.0,79.0
235bba4_a66e2ba_ligand_2,82.48,1.34,1.19,79.0,79.0
235bba4_a66e2ba_complex_3,74.96,1.17,1.34,79.0,79.0
235bba4_a66e2ba_ligand_3,82.71,0.78,0.75,79.0,79.0
a66e2ba_b3bcd3f_complex_1,-21.74,2.0,1.15,79.0,79.0
a66e2ba_b3bcd3f_ligand_1,-26.46,1.08,0.79,79.0,79.0
a66e2ba_b3bcd3f_complex_2,-33.16,21.18,4.35,79.0,79.0
a66e2ba_b3bcd3f_ligand_2,-27.98,1.05,0.65,79.0,79.0
a66e2ba_b3bcd3f_complex_3,-17.11,2.83,3.5,79.0,79.0
a66e2ba_b3bcd3f_ligand_3,-29.14,0.99,0.73,79.0,79.0
0ed8de8_6ba0f73_complex,-72.21,1.912267350264535,1.8909272550667822,,
0ed8de8_6ba0f73_ligand,-71.64999999999999,0.4186789764836098,0.4281367393233121,,
0ed8de8_c2be211_complex,24.669999999999998,15.829165958019717,2.273758653460885,,
0ed8de8_c2be211_ligand,23.33,1.6949729906913589,0.9306602676563803,,
0ed8de8_c393e3b_complex,-87.93333333333332,270.52470616966264,6.876403966703252,,
0ed8de8_c393e3b_ligand,-89.53000000000002,1.7471833598716402,0.4573631377073149,,
3ec440a_a367385_complex,-515.5733333333334,9.252454987854994,2.4058366001686764,,
3ec440a_a367385_ligand,-512.9766666666667,0.5703422198700832,0.585721241134529,,
04fe595_3ec440a_complex,78.67333333333333,2.935892048318228,3.0397347688199554,,
04fe595_3ec440a_ligand,77.08,0.47196553691586574,0.4289702779257328,,
04fe595_a367385_complex,-444.1933333333333,21.49525298067178,3.623207617601772,,
04fe595_a367385_ligand,-440.8533333333333,1.7952922747226963,1.8135215974136971,,
a367385_b3bcd3f_complex,436.93333333333334,7.753010620460312,3.2714740465334966,,
a367385_b3bcd3f_ligand,435.74,0.7905604228220062,0.6510879781679783,,
6fe2d9e_927ccc4_complex,-220.62,2328.9920709544185,4.802210896915127,,
6fe2d9e_927ccc4_ligand,-230.72,1.307204433400078,1.2908752988951593,,
927ccc4_b3bcd3f_complex,401.72,2.7489327894799773,2.7626183842243623,,
927ccc4_b3bcd3f_ligand,399.44,1.657388959126911,1.1194798872998948,,
6ba0f73_b3bcd3f_complex,60.88666666666666,1.8037215192140506,1.7866924504297816,,
6ba0f73_b3bcd3f_ligand,59.02,0.5633794469137501,0.5210828761451232,,
73b9800_7d66997_complex,-36.61666666666667,1.1879571577087131,1.1190931508468356,,
73b9800_7d66997_ligand,-42.72666666666667,0.921976853928103,0.9027315971841104,,
73b9800_de3b443_complex,162.81999999999996,2.0246213526332872,1.9303836986516654,,
73b9800_de3b443_ligand,157.70333333333335,0.881293805217066,0.9108646745467411,,
6fe2d9e_7d66997_complex,-433.89333333333326,548.3003727523502,3.7347179611634154,,
6fe2d9e_7d66997_ligand,-430.96999999999997,0.9518377315249262,0.8883338968209722,,
4b46bf2_c393e3b_complex,-100.51333333333332,26.32986939665293,3.1624739434448905,,
4b46bf2_c393e3b_ligand,-96.19,1.7311355110322935,1.7331356245889198,,
04fe595_4b46bf2_complex,-0.24333333333333332,1.3596611257683566,1.2079612971877858,,
04fe595_4b46bf2_ligand,-2.2266666666666666,1.0667758684610629,1.0634869390702724,,
4b46bf2_de3b443_complex,-423.42333333333335,225.40033720096915,9.753162775279868,,
4b46bf2_de3b443_ligand,-417.4433333333333,1.9363002589134872,1.2173358176644218,,
8c54db8_c393e3b_complex,-156.97666666666666,3.4092764846751185,1.3762514723955415,,
8c54db8_c393e3b_ligand,-161.03666666666666,1.5584687215253763,0.3880925365808604,,
8c54db8_c964e05_complex,-45.1,1.1050904196523508,1.1441403297148456,,
8c54db8_c964e05_ligand,-47.076666666666675,0.6674410581976629,0.6478824659071548,,
39ca6aa_8c54db8_complex,642.25,14.439916049502258,5.395129294549452,,
39ca6aa_8c54db8_ligand,651.02,1.5060853212750156,1.1043348523734962,,
235bba4_8c54db8_complex,136.08,1.1000053554602955,1.1399664126104128,,
235bba4_8c54db8_ligand,139.5533333333333,0.6667935426266429,0.6929492295840911,,
8c54db8_b3bcd3f_complex,-82.73666666666666,1.254100864636616,1.2496434380230355,,
8c54db8_b3bcd3f_ligand,-84.73666666666666,0.3724307268546543,0.3880834643983943,,
7d66997_b3bcd3f_complex,610.8333333333334,70.1977522786863,5.442363861011464,,
7d66997_b3bcd3f_ligand,601.3833333333333,3.0644217593044236,2.948257401079781,,
38c8fbf_e8ba317_complex,103.40666666666668,47.66583141985882,2.2302329447305334,,
38c8fbf_e8ba317_ligand,114.67999999999999,0.9533982585827533,0.9586499157133168,,
a66e2ba_e8ba317_complex,-115.69333333333334,47.25721742314342,4.45417406293559,,
a66e2ba_e8ba317_ligand,-122.53333333333335,1.7721331242549379,1.6933108478279515,,
38c8fbf_b3bcd3f_complex,209.56666666666663,0.927383029047556,0.7606545270186876,,
38c8fbf_b3bcd3f_ligand,209.5666666666667,0.548295377489824,0.6027178894929353,,
b3bcd3f_c964e05_complex,38.38666666666666,1.538592517754181,1.5065372371590695,,
b3bcd3f_c964e05_ligand,38.946666666666665,0.3848087332644906,0.37645832150070924,,
39ca6aa_b3bcd3f_complex,555.64,5.041348165104675,1.8929754987792604,,
39ca6aa_b3bcd3f_ligand,564.0533333333333,2.1707335249203834,2.2030408650816433,,
de3b443_f1ee6df_complex,-14.553333333333333,3.3546148694090863,3.0200818572359824,,
de3b443_f1ee6df_ligand,-20.25,0.49443699821571535,0.45694578361768506,,
235bba4_a66e2ba_complex,73.33666666666666,2.912880877554185,2.9076019604894134,,
235bba4_a66e2ba_ligand,82.36666666666666,0.6716179603973547,0.5918562844427471,,
a66e2ba_b3bcd3f_complex,-24.00333333333333,7.950267443272997,4.358257098514079,,
a66e2ba_b3bcd3f_ligand,-27.86,0.8840257795674056,0.7576372351131911,,
