,val,err_analyt,err_boot,framesA,framesB
5f80774_84482d0_ligand_3,193.64,0.63,0.42,79.0,79.0
56d0bad_f268661_complex_1,-43.73,0.46,0.45,79.0,79.0
56d0bad_f268661_ligand_1,-44.06,0.35,0.34,79.0,79.0
56d0bad_f268661_complex_2,-43.23,0.46,0.5,79.0,79.0
56d0bad_f268661_ligand_2,-44.87,0.36,0.31,79.0,79.0
56d0bad_f268661_complex_3,-44.18,0.4,0.4,79.0,79.0
56d0bad_f268661_ligand_3,-44.25,0.37,0.37,79.0,79.0
56d0bad_f7adc8e_complex_1,-225.15,0.71,0.68,79.0,79.0
56d0bad_f7adc8e_ligand_1,-231.89,0.45,0.47,79.0,79.0
56d0bad_f7adc8e_complex_2,-227.41,0.69,0.63,79.0,79.0
56d0bad_f7adc8e_ligand_2,-231.31,0.48,0.44,79.0,79.0
56d0bad_f7adc8e_complex_3,-229.46,0.74,0.72,79.0,79.0
56d0bad_f7adc8e_ligand_3,-231.22,0.49,0.52,79.0,79.0
56d0bad_be092cb_complex_1,-87.95,0.58,0.58,79.0,79.0
56d0bad_be092cb_ligand_1,-87.14,0.35,0.32,79.0,79.0
56d0bad_be092cb_complex_2,-89.36,0.61,0.55,79.0,79.0
56d0bad_be092cb_ligand_2,-88.01,0.35,0.39,79.0,79.0
56d0bad_be092cb_complex_3,-89.43,0.55,0.49,79.0,79.0
56d0bad_be092cb_ligand_3,-87.89,0.36,0.36,79.0,79.0
f7bb716_fe2f25d_complex_1,66.42,1.2,0.54,79.0,79.0
f7bb716_fe2f25d_ligand_1,49.36,0.3,0.31,79.0,79.0
f7bb716_fe2f25d_complex_2,66.93,0.65,0.81,79.0,79.0
f7bb716_fe2f25d_ligand_2,49.25,0.36,0.36,79.0,79.0
f7bb716_fe2f25d_complex_3,66.98,1.38,0.88,79.0,79.0
f7bb716_fe2f25d_ligand_3,49.36,0.35,0.36,79.0,79.0
a500639_f7bb716_complex_1,-146.9,1.37,1.15,79.0,79.0
a500639_f7bb716_ligand_1,-148.29,0.58,0.63,79.0,79.0
a500639_f7bb716_complex_2,-149.5,1.15,1.08,79.0,79.0
a500639_f7bb716_ligand_2,-149.03,0.56,0.65,79.0,79.0
a500639_f7bb716_complex_3,-151.06,0.87,1.03,79.0,79.0
a500639_f7bb716_ligand_3,-148.08,0.58,0.48,79.0,79.0
9352ea3_a500639_complex_1,-65.74,3.54,1.19,79.0,79.0
9352ea3_a500639_ligand_1,-61.22,0.5,0.53,79.0,79.0
9352ea3_a500639_complex_2,-64.95,3.66,1.17,79.0,79.0
9352ea3_a500639_ligand_2,-61.98,0.51,0.53,79.0,79.0
9352ea3_a500639_complex_3,-63.57,1.4,1.19,79.0,79.0
9352ea3_a500639_ligand_3,-61.47,0.52,0.49,79.0,79.0
357d2c4_c804203_complex_1,-76.05,0.51,0.7,79.0,79.0
357d2c4_c804203_ligand_1,-73.56,0.75,0.67,79.0,79.0
357d2c4_c804203_complex_2,-79.5,0.7,0.66,79.0,79.0
357d2c4_c804203_ligand_2,-70.83,0.8,0.49,79.0,79.0
357d2c4_c804203_complex_3,-69.63,2.0,0.91,79.0,79.0
357d2c4_c804203_ligand_3,-73.88,0.66,0.54,79.0,79.0
34ff3fd_f268661_complex_1,48.13,86.36,2.34,79.0,79.0
34ff3fd_f268661_ligand_1,69.73,1.04,1.12,79.0,79.0
34ff3fd_f268661_complex_2,55.43,14.04,1.41,79.0,79.0
34ff3fd_f268661_ligand_2,68.17,0.93,0.91,79.0,79.0
34ff3fd_f268661_complex_3,64.55,2.57,2.64,79.0,79.0
34ff3fd_f268661_ligand_3,68.43,1.03,0.92,79.0,79.0
34ff3fd_7b29e79_complex_1,184.34,0.98,0.75,79.0,79.0
34ff3fd_7b29e79_ligand_1,173.26,1.46,1.27,79.0,79.0
34ff3fd_7b29e79_complex_2,174.96,1.06,1.22,79.0,79.0
34ff3fd_7b29e79_ligand_2,173.14,1.02,0.91,79.0,79.0
34ff3fd_7b29e79_complex_3,175.96,0.88,1.02,79.0,79.0
34ff3fd_7b29e79_ligand_3,173.83,1.13,0.9,79.0,79.0
1e0ef00_34ff3fd_complex_1,-43.44,0.79,0.73,79.0,79.0
1e0ef00_34ff3fd_ligand_1,-47.72,0.43,0.4,79.0,79.0
1e0ef00_34ff3fd_complex_2,-52.43,1.19,0.77,79.0,79.0
1e0ef00_34ff3fd_ligand_2,-46.35,0.49,0.4,79.0,79.0
1e0ef00_34ff3fd_complex_3,-47.01,1.42,0.85,79.0,79.0
1e0ef00_34ff3fd_ligand_3,-48.68,0.3,0.34,79.0,79.0
0cd00d5_34ff3fd_complex_1,-54.85,0.98,1.03,79.0,79.0
0cd00d5_34ff3fd_ligand_1,-50.72,0.44,0.51,79.0,79.0
0cd00d5_34ff3fd_complex_2,-61.32,2.91,0.66,79.0,79.0
0cd00d5_34ff3fd_ligand_2,-51.0,0.5,0.46,79.0,79.0
0cd00d5_34ff3fd_complex_3,-66.26,0.84,0.91,79.0,79.0
0cd00d5_34ff3fd_ligand_3,-49.44,0.61,0.66,79.0,79.0
34ff3fd_dd52b02_complex_1,191.54,14.08,1.4,79.0,79.0
34ff3fd_dd52b02_ligand_1,188.7,1.7,1.66,79.0,79.0
34ff3fd_dd52b02_complex_2,190.53,3.56,1.7,79.0,79.0
34ff3fd_dd52b02_ligand_2,185.21,2.29,0.64,79.0,79.0
34ff3fd_dd52b02_complex_3,189.17,2.73,2.32,79.0,79.0
34ff3fd_dd52b02_ligand_3,187.42,1.54,1.31,79.0,79.0
34ff3fd_384fdc8_complex_1,223.56,10.06,1.3,79.0,79.0
34ff3fd_384fdc8_ligand_1,225.93,1.11,0.96,79.0,79.0
34ff3fd_384fdc8_complex_2,220.7,2.91,2.34,79.0,79.0
34ff3fd_384fdc8_ligand_2,220.0,1.95,1.4,79.0,79.0
34ff3fd_384fdc8_complex_3,217.44,2.43,1.96,79.0,79.0
34ff3fd_384fdc8_ligand_3,228.08,0.75,0.91,79.0,79.0
34ff3fd_dac4e5a_complex_1,254.68,1.59,1.3,79.0,79.0
34ff3fd_dac4e5a_ligand_1,250.24,1.04,1.17,79.0,79.0
34ff3fd_dac4e5a_complex_2,253.62,2.55,0.95,79.0,79.0
34ff3fd_dac4e5a_ligand_2,247.15,1.46,0.93,79.0,79.0
34ff3fd_dac4e5a_complex_3,248.87,1.19,1.27,79.0,79.0
34ff3fd_dac4e5a_ligand_3,252.32,0.99,0.75,79.0,79.0
5295938_7871a46_complex_1,-73.23,0.81,0.66,79.0,79.0
5295938_7871a46_ligand_1,-75.59,0.55,0.55,79.0,79.0
5295938_7871a46_complex_2,-71.85,0.82,0.81,79.0,79.0
5295938_7871a46_ligand_2,-76.99,0.49,0.47,79.0,79.0
5295938_7871a46_complex_3,-77.75,2.92,0.75,79.0,79.0
5295938_7871a46_ligand_3,-77.01,0.63,0.7,79.0,79.0
1e0ef00_5295938_complex_1,105.3,1.65,1.62,79.0,79.0
1e0ef00_5295938_ligand_1,102.69,0.91,1.0,79.0,79.0
1e0ef00_5295938_complex_2,109.84,1.24,0.92,79.0,79.0
1e0ef00_5295938_ligand_2,104.87,0.7,0.66,79.0,79.0
1e0ef00_5295938_complex_3,107.81,0.92,0.96,79.0,79.0
1e0ef00_5295938_ligand_3,105.59,0.56,0.55,79.0,79.0
1894d2d_74dff08_complex_1,117.7,1.34,1.49,79.0,79.0
1894d2d_74dff08_ligand_1,113.25,0.79,0.79,79.0,79.0
1894d2d_74dff08_complex_2,115.43,1.82,1.35,79.0,79.0
1894d2d_74dff08_ligand_2,111.09,0.74,0.78,79.0,79.0
1894d2d_74dff08_complex_3,116.58,2.06,1.42,79.0,79.0
1894d2d_74dff08_ligand_3,109.85,0.88,0.99,79.0,79.0
74dff08_d5921af_complex_1,12.81,1.61,1.23,79.0,79.0
74dff08_d5921af_ligand_1,22.44,0.54,0.59,79.0,79.0
74dff08_d5921af_complex_2,11.42,1.1,1.29,79.0,79.0
74dff08_d5921af_ligand_2,21.79,0.56,0.49,79.0,79.0
74dff08_d5921af_complex_3,12.78,2.11,1.01,79.0,79.0
74dff08_d5921af_ligand_3,22.2,0.49,0.45,79.0,79.0
1894d2d_978b75e_complex_1,52.8,0.68,0.71,79.0,79.0
1894d2d_978b75e_ligand_1,45.52,0.44,0.51,79.0,79.0
1894d2d_978b75e_complex_2,47.48,0.78,0.66,79.0,79.0
1894d2d_978b75e_ligand_2,45.71,0.45,0.42,79.0,79.0
1894d2d_978b75e_complex_3,50.14,0.73,0.59,79.0,79.0
1894d2d_978b75e_ligand_3,45.17,0.43,0.44,79.0,79.0
1894d2d_3df1621_complex_1,-609.72,1.5,1.48,79.0,79.0
1894d2d_3df1621_ligand_1,-604.94,0.98,1.01,79.0,79.0
1894d2d_3df1621_complex_2,-610.05,2.03,0.95,79.0,79.0
1894d2d_3df1621_ligand_2,-604.58,0.93,0.93,79.0,79.0
1894d2d_3df1621_complex_3,-608.39,2.26,1.53,79.0,79.0
1894d2d_3df1621_ligand_3,-605.66,1.07,0.86,79.0,79.0
5b53f67_84482d0_complex_1,98.84,4.85,1.42,79.0,79.0
5b53f67_84482d0_ligand_1,94.64,0.63,0.7,79.0,79.0
5b53f67_84482d0_complex_2,94.63,3.84,2.6,79.0,79.0
5b53f67_84482d0_ligand_2,95.12,0.67,0.71,79.0,79.0
5b53f67_84482d0_complex_3,108.26,2.36,2.2,79.0,79.0
5b53f67_84482d0_ligand_3,91.39,1.02,0.57,79.0,79.0
384fdc8_84482d0_complex_1,-14.23,0.61,0.58,79.0,79.0
384fdc8_84482d0_ligand_1,-19.18,0.57,0.48,79.0,79.0
384fdc8_84482d0_complex_2,-19.33,0.76,0.82,79.0,79.0
384fdc8_84482d0_ligand_2,-18.05,0.56,0.51,79.0,79.0
384fdc8_84482d0_complex_3,-14.62,0.63,0.68,79.0,79.0
384fdc8_84482d0_ligand_3,-15.71,0.41,0.44,79.0,79.0
357d2c4_84482d0_complex_1,167.03,2.33,3.23,79.0,79.0
357d2c4_84482d0_ligand_1,161.51,0.97,0.98,79.0,79.0
357d2c4_84482d0_complex_2,176.96,2.46,3.04,79.0,79.0
357d2c4_84482d0_ligand_2,163.41,0.98,0.85,79.0,79.0
357d2c4_84482d0_complex_3,155.88,12.37,1.08,79.0,79.0
357d2c4_84482d0_ligand_3,159.1,1.28,0.94,79.0,79.0
d2c5ae3_fadb8a6_complex_1,-127.92,3.14,4.4,79.0,79.0
d2c5ae3_fadb8a6_ligand_1,-117.96,0.73,0.81,79.0,79.0
d2c5ae3_fadb8a6_complex_2,-125.9,5.02,0.85,79.0,79.0
d2c5ae3_fadb8a6_ligand_2,-115.54,0.78,0.73,79.0,79.0
d2c5ae3_fadb8a6_complex_3,-119.96,3.07,2.29,79.0,79.0
d2c5ae3_fadb8a6_ligand_3,-116.34,0.7,0.63,79.0,79.0
357d2c4_d2c5ae3_complex_1,57.63,0.76,0.7,79.0,79.0
357d2c4_d2c5ae3_ligand_1,57.16,0.39,0.28,79.0,79.0
357d2c4_d2c5ae3_complex_2,59.87,0.95,0.74,79.0,79.0
357d2c4_d2c5ae3_ligand_2,57.27,0.51,0.35,79.0,79.0
357d2c4_d2c5ae3_complex_3,58.79,0.68,0.68,79.0,79.0
357d2c4_d2c5ae3_ligand_3,56.73,0.37,0.33,79.0,79.0
d2c5ae3_dac4e5a_complex_1,146.14,2.39,3.17,79.0,79.0
d2c5ae3_dac4e5a_ligand_1,151.25,0.63,0.69,79.0,79.0
d2c5ae3_dac4e5a_complex_2,140.64,2.45,2.07,79.0,79.0
d2c5ae3_dac4e5a_ligand_2,152.33,0.63,0.59,79.0,79.0
d2c5ae3_dac4e5a_complex_3,151.33,1.79,1.97,79.0,79.0
d2c5ae3_dac4e5a_ligand_3,149.09,0.94,0.81,79.0,79.0
d2c5ae3_fe2f25d_complex_1,-49.94,1.76,0.74,79.0,79.0
d2c5ae3_fe2f25d_ligand_1,-57.62,0.45,0.31,79.0,79.0
d2c5ae3_fe2f25d_complex_2,-48.05,1.5,1.19,79.0,79.0
d2c5ae3_fe2f25d_ligand_2,-58.34,0.31,0.37,79.0,79.0
d2c5ae3_fe2f25d_complex_3,-46.24,1.01,1.02,79.0,79.0
d2c5ae3_fe2f25d_ligand_3,-60.15,0.34,0.33,79.0,79.0
d5921af_f268661_complex_1,128.14,2.46,2.08,79.0,79.0
d5921af_f268661_ligand_1,126.5,0.4,0.46,79.0,79.0
d5921af_f268661_complex_2,140.41,1.0,0.73,79.0,79.0
d5921af_f268661_ligand_2,125.15,0.42,0.47,79.0,79.0
d5921af_f268661_complex_3,137.53,0.8,0.74,79.0,79.0
d5921af_f268661_ligand_3,125.83,0.42,0.42,79.0,79.0
7871a46_aa8f359_complex_1,-166.58,0.99,1.0,79.0,79.0
7871a46_aa8f359_ligand_1,-166.61,0.63,0.72,79.0,79.0
7871a46_aa8f359_complex_2,-158.29,1.58,1.83,79.0,79.0
7871a46_aa8f359_ligand_2,-167.9,0.52,0.54,79.0,79.0
7871a46_aa8f359_complex_3,-163.24,1.11,1.17,79.0,79.0
7871a46_aa8f359_ligand_3,-168.7,0.51,0.48,79.0,79.0
2de79b1_7871a46_complex_1,-124.84,1.83,0.76,79.0,79.0
2de79b1_7871a46_ligand_1,-125.94,0.6,0.59,79.0,79.0
2de79b1_7871a46_complex_2,-129.46,1.22,1.59,79.0,79.0
2de79b1_7871a46_ligand_2,-126.82,0.46,0.47,79.0,79.0
2de79b1_7871a46_complex_3,-134.0,0.88,1.02,79.0,79.0
2de79b1_7871a46_ligand_3,-125.11,0.67,0.57,79.0,79.0
7871a46_a500639_complex_1,41.86,1.29,0.51,79.0,79.0
7871a46_a500639_ligand_1,34.53,0.27,0.25,79.0,79.0
7871a46_a500639_complex_2,40.11,0.98,0.7,79.0,79.0
7871a46_a500639_ligand_2,34.86,0.29,0.26,79.0,79.0
7871a46_a500639_complex_3,43.2,2.57,0.58,79.0,79.0
7871a46_a500639_ligand_3,34.54,0.28,0.28,79.0,79.0
7871a46_a3705ce_complex_1,-508.55,1.56,1.98,79.0,79.0
7871a46_a3705ce_ligand_1,-512.93,0.72,0.87,79.0,79.0
7871a46_a3705ce_complex_2,-511.93,2.08,1.36,79.0,79.0
7871a46_a3705ce_ligand_2,-513.17,0.63,0.54,79.0,79.0
7871a46_a3705ce_complex_3,-509.58,2.17,1.22,79.0,79.0
7871a46_a3705ce_ligand_3,-518.11,1.04,0.6,79.0,79.0
5b53f67_a500639_complex_1,35.24,0.99,0.87,79.0,79.0
5b53f67_a500639_ligand_1,29.57,0.67,0.67,79.0,79.0
5b53f67_a500639_complex_2,29.5,1.18,0.77,79.0,79.0
5b53f67_a500639_ligand_2,28.8,0.89,0.93,79.0,79.0
5b53f67_a500639_complex_3,29.24,0.84,0.75,79.0,79.0
5b53f67_a500639_ligand_3,28.94,0.72,0.75,79.0,79.0
a500639_aa8f359_complex_1,-206.41,1.12,1.12,79.0,79.0
a500639_aa8f359_ligand_1,-204.86,0.62,0.69,79.0,79.0
a500639_aa8f359_complex_2,-206.86,1.73,1.62,79.0,79.0
a500639_aa8f359_ligand_2,-201.24,0.76,0.76,79.0,79.0
a500639_aa8f359_complex_3,-199.69,0.99,1.17,79.0,79.0
a500639_aa8f359_ligand_3,-204.47,0.48,0.49,79.0,79.0
7b29e79_dd52b02_complex_1,35.75,0.39,0.5,79.0,79.0
7b29e79_dd52b02_ligand_1,27.38,0.27,0.28,79.0,79.0
7b29e79_dd52b02_complex_2,35.86,0.39,0.44,79.0,79.0
7b29e79_dd52b02_ligand_2,27.63,0.25,0.25,79.0,79.0
7b29e79_dd52b02_complex_3,34.92,0.39,0.42,79.0,79.0
7b29e79_dd52b02_ligand_3,27.41,0.27,0.26,79.0,79.0
384fdc8_7b29e79_complex_1,-60.71,0.33,0.37,79.0,79.0
384fdc8_7b29e79_ligand_1,-56.83,0.47,0.53,79.0,79.0
384fdc8_7b29e79_complex_2,-61.49,0.35,0.36,79.0,79.0
384fdc8_7b29e79_ligand_2,-58.16,0.46,0.47,79.0,79.0
384fdc8_7b29e79_complex_3,-59.32,0.35,0.32,79.0,79.0
384fdc8_7b29e79_ligand_3,-57.1,0.48,0.55,79.0,79.0
0cd00d5_fadb8a6_complex_1,-92.59,57.09,2.43,79.0,79.0
0cd00d5_fadb8a6_ligand_1,-64.49,0.97,0.83,79.0,79.0
0cd00d5_fadb8a6_complex_2,-75.43,2.47,3.98,79.0,79.0
0cd00d5_fadb8a6_ligand_2,-63.78,1.13,1.05,79.0,79.0
0cd00d5_fadb8a6_complex_3,-83.88,23.62,2.77,79.0,79.0
0cd00d5_fadb8a6_ligand_3,-64.83,1.55,0.68,79.0,79.0
357d2c4_dd52b02_complex_1,143.23,2.72,2.33,79.0,79.0
357d2c4_dd52b02_ligand_1,147.92,0.94,0.67,79.0,79.0
357d2c4_dd52b02_complex_2,147.06,0.76,0.84,79.0,79.0
357d2c4_dd52b02_ligand_2,149.09,0.67,0.83,79.0,79.0
357d2c4_dd52b02_complex_3,148.19,2.07,0.81,79.0,79.0
357d2c4_dd52b02_ligand_3,147.57,0.83,0.64,79.0,79.0
59b1e4b_dd52b02_complex_1,-27.85,1.45,0.71,79.0,79.0
59b1e4b_dd52b02_ligand_1,-17.54,0.57,0.45,79.0,79.0
59b1e4b_dd52b02_complex_2,-18.59,0.82,0.68,79.0,79.0
59b1e4b_dd52b02_ligand_2,-20.34,0.38,0.39,79.0,79.0
59b1e4b_dd52b02_complex_3,-23.61,1.79,0.73,79.0,79.0
59b1e4b_dd52b02_ligand_3,-17.1,0.64,0.6,79.0,79.0
18bf4d8_dd52b02_complex_1,-56.42,13.46,1.12,79.0,79.0
18bf4d8_dd52b02_ligand_1,-43.62,0.85,0.85,79.0,79.0
18bf4d8_dd52b02_complex_2,-54.53,2.97,5.11,79.0,79.0
18bf4d8_dd52b02_ligand_2,-46.16,0.59,0.54,79.0,79.0
18bf4d8_dd52b02_complex_3,-30.41,3.96,2.19,79.0,79.0
18bf4d8_dd52b02_ligand_3,-45.33,0.7,0.92,79.0,79.0
72eb1aa_dd52b02_complex_1,-86.02,1.11,1.24,79.0,79.0
72eb1aa_dd52b02_ligand_1,-92.17,0.54,0.47,79.0,79.0
72eb1aa_dd52b02_complex_2,-91.29,0.85,0.96,79.0,79.0
72eb1aa_dd52b02_ligand_2,-88.74,0.71,0.54,79.0,79.0
72eb1aa_dd52b02_complex_3,-85.64,2.77,4.24,79.0,79.0
72eb1aa_dd52b02_ligand_3,-86.64,0.92,0.8,79.0,79.0
29c36fb_dd52b02_complex_1,-11.52,2.82,0.9,79.0,79.0
29c36fb_dd52b02_ligand_1,-13.22,0.96,0.98,79.0,79.0
29c36fb_dd52b02_complex_2,-12.53,3.32,1.41,79.0,79.0
29c36fb_dd52b02_ligand_2,-13.01,0.74,0.83,79.0,79.0
29c36fb_dd52b02_complex_3,-17.14,2.79,3.49,79.0,79.0
29c36fb_dd52b02_ligand_3,-16.31,0.76,0.76,79.0,79.0
978b75e_d5921af_ligand_1,94.65,0.43,0.36,79.0,79.0
978b75e_d5921af_ligand_2,93.59,0.36,0.37,79.0,79.0
978b75e_d5921af_ligand_3,95.2,0.47,0.56,79.0,79.0
978b75e_d18e974_complex_1,108.91,683.24,1.28,79.0,79.0
978b75e_d18e974_ligand_1,92.73,0.67,0.72,79.0,79.0
978b75e_d18e974_complex_2,107.56,23.82,1.84,79.0,79.0
978b75e_d18e974_ligand_2,94.26,0.8,0.76,79.0,79.0
978b75e_d18e974_complex_3,86.55,991.32,1.04,79.0,79.0
978b75e_d18e974_ligand_3,91.72,0.76,0.7,79.0,79.0
be092cb_d5921af_complex_1,-87.44,1.03,0.83,79.0,79.0
be092cb_d5921af_ligand_1,-91.19,0.39,0.38,79.0,79.0
be092cb_d5921af_complex_2,-105.51,5.59,0.91,79.0,79.0
be092cb_d5921af_ligand_2,-91.8,0.45,0.5,79.0,79.0
be092cb_d5921af_complex_3,-86.58,2.85,1.49,79.0,79.0
be092cb_d5921af_ligand_3,-90.88,0.38,0.4,79.0,79.0
a500639_f7adc8e_complex_1,-284.62,4.64,1.92,79.0,79.0
a500639_f7adc8e_ligand_1,-273.88,0.94,1.07,79.0,79.0
a500639_f7adc8e_complex_2,-281.97,7.27,2.07,79.0,79.0
a500639_f7adc8e_ligand_2,-275.37,1.04,0.98,79.0,79.0
a500639_f7adc8e_complex_3,-277.85,21.24,3.01,79.0,79.0
a500639_f7adc8e_ligand_3,-276.16,1.1,1.02,79.0,79.0
384fdc8_be092cb_complex_1,-179.48,3.6,1.34,79.0,79.0
384fdc8_be092cb_ligand_1,-169.86,1.01,0.89,79.0,79.0
384fdc8_be092cb_complex_2,-172.87,6.05,2.87,79.0,79.0
384fdc8_be092cb_ligand_2,-172.74,1.12,1.37,79.0,79.0
384fdc8_be092cb_complex_3,-173.67,3.91,2.28,79.0,79.0
384fdc8_be092cb_ligand_3,-172.86,1.2,1.16,79.0,79.0
384fdc8_daf354b_complex_1,5.17,0.91,0.97,79.0,79.0
