,val,err_analyt,err_boot,framesA,framesB
2d91a20_fc284a2_complex_2,-64.97,2.33,0.72,79.0,79.0
2d91a20_fc284a2_ligand_2,-57.42,0.33,0.31,79.0,79.0
2d91a20_fc284a2_complex_3,-61.46,1.57,0.82,79.0,79.0
2d91a20_fc284a2_ligand_3,-56.83,0.34,0.34,79.0,79.0
0d16094_5933eb5_complex_1,-35.21,0.59,0.49,79.0,79.0
0d16094_5933eb5_ligand_1,-35.78,0.25,0.27,79.0,79.0
0d16094_5933eb5_complex_2,-39.76,0.59,0.59,79.0,79.0
0d16094_5933eb5_ligand_2,-35.25,0.24,0.26,79.0,79.0
0d16094_5933eb5_complex_3,-38.52,0.33,0.36,79.0,79.0
0d16094_5933eb5_ligand_3,-35.45,0.27,0.26,79.0,79.0
0d16094_36d4625_complex_1,-83.42,1.45,0.65,79.0,79.0
0d16094_36d4625_ligand_1,-81.06,0.27,0.25,79.0,79.0
0d16094_36d4625_complex_2,-83.32,0.77,0.76,79.0,79.0
0d16094_36d4625_ligand_2,-81.64,0.26,0.23,79.0,79.0
0d16094_36d4625_complex_3,-78.21,2.38,1.08,79.0,79.0
0d16094_36d4625_ligand_3,-81.72,0.26,0.24,79.0,79.0
902ba3c_9b2c328_complex_1,-34.86,0.96,0.66,79.0,79.0
902ba3c_9b2c328_ligand_1,-40.78,0.54,0.6,79.0,79.0
902ba3c_9b2c328_complex_2,-34.89,0.83,1.06,79.0,79.0
902ba3c_9b2c328_ligand_2,-42.57,0.52,0.48,79.0,79.0
902ba3c_9b2c328_complex_3,-41.36,1.28,1.2,79.0,79.0
902ba3c_9b2c328_ligand_3,-40.67,0.53,0.47,79.0,79.0
36d4625_9b2c328_complex_1,115.4,0.73,0.62,79.0,79.0
36d4625_9b2c328_ligand_1,97.95,0.34,0.32,79.0,79.0
36d4625_9b2c328_complex_2,105.28,1.04,0.7,79.0,79.0
36d4625_9b2c328_ligand_2,98.45,0.38,0.41,79.0,79.0
36d4625_9b2c328_complex_3,110.94,1.0,0.86,79.0,79.0
36d4625_9b2c328_ligand_3,97.61,0.38,0.33,79.0,79.0
798876e_9b2c328_complex_1,-43.0,0.99,0.72,79.0,79.0
798876e_9b2c328_ligand_1,-36.76,0.38,0.37,79.0,79.0
798876e_9b2c328_complex_2,-33.0,0.85,0.67,79.0,79.0
798876e_9b2c328_ligand_2,-37.06,0.38,0.4,79.0,79.0
798876e_9b2c328_complex_3,-43.85,1.09,1.22,79.0,79.0
798876e_9b2c328_ligand_3,-38.24,0.48,0.43,79.0,79.0
7a2b4c9_9b2c328_complex_1,-33.35,2.27,1.98,79.0,79.0
7a2b4c9_9b2c328_ligand_1,-45.67,0.59,0.49,79.0,79.0
7a2b4c9_9b2c328_complex_2,-32.9,1.97,1.91,79.0,79.0
7a2b4c9_9b2c328_ligand_2,-45.86,0.67,0.74,79.0,79.0
7a2b4c9_9b2c328_complex_3,-39.75,1.35,1.27,79.0,79.0
7a2b4c9_9b2c328_ligand_3,-46.04,0.63,0.6,79.0,79.0
b8214a7_def1139_complex_1,-68.06,0.93,1.04,79.0,79.0
b8214a7_def1139_ligand_1,-69.28,0.5,0.58,79.0,79.0
b8214a7_def1139_complex_2,-65.67,1.13,0.9,79.0,79.0
b8214a7_def1139_ligand_2,-69.32,0.48,0.47,79.0,79.0
b8214a7_def1139_complex_3,-70.97,0.8,0.85,79.0,79.0
b8214a7_def1139_ligand_3,-69.0,0.56,0.53,79.0,79.0
798876e_b8214a7_complex_1,-31.71,1.28,1.3,79.0,79.0
798876e_b8214a7_ligand_1,-19.49,0.56,0.53,79.0,79.0
798876e_b8214a7_complex_2,-32.82,1.05,0.88,79.0,79.0
798876e_b8214a7_ligand_2,-20.02,0.54,0.51,79.0,79.0
798876e_b8214a7_complex_3,-17.15,3.7,3.13,79.0,79.0
798876e_b8214a7_ligand_3,-20.54,0.59,0.51,79.0,79.0
272cc87_8f59e32_complex_1,76.49,0.59,0.46,79.0,79.0
272cc87_8f59e32_ligand_1,73.72,0.26,0.24,79.0,79.0
272cc87_8f59e32_complex_2,76.12,0.6,0.38,79.0,79.0
272cc87_8f59e32_ligand_2,74.22,0.27,0.29,79.0,79.0
272cc87_8f59e32_complex_3,75.57,0.48,0.4,79.0,79.0
272cc87_8f59e32_ligand_3,74.37,0.26,0.27,79.0,79.0
7a2b4c9_aac0b7c_complex_1,-44.3,0.34,0.4,79.0,79.0
7a2b4c9_aac0b7c_ligand_1,-36.39,0.38,0.38,79.0,79.0
7a2b4c9_aac0b7c_complex_2,-47.18,0.46,0.49,79.0,79.0
7a2b4c9_aac0b7c_ligand_2,-36.01,0.37,0.39,79.0,79.0
7a2b4c9_aac0b7c_complex_3,-44.26,0.43,0.36,79.0,79.0
7a2b4c9_aac0b7c_ligand_3,-36.24,0.37,0.37,79.0,79.0
2bb0d13_5933eb5_complex_1,-26.8,0.62,0.53,79.0,79.0
2bb0d13_5933eb5_ligand_1,-22.37,0.61,0.53,79.0,79.0
2bb0d13_5933eb5_complex_2,-26.33,0.78,0.9,79.0,79.0
2bb0d13_5933eb5_ligand_2,-21.53,0.62,0.7,79.0,79.0
2bb0d13_5933eb5_complex_3,-25.31,0.67,0.59,79.0,79.0
2bb0d13_5933eb5_ligand_3,-22.21,0.58,0.59,79.0,79.0
2a8e26e_b7fe5cf_complex_1,-23.72,0.57,0.41,79.0,79.0
2a8e26e_b7fe5cf_ligand_1,-23.42,0.26,0.21,79.0,79.0
2a8e26e_b7fe5cf_complex_2,-20.7,0.71,0.44,79.0,79.0
2a8e26e_b7fe5cf_ligand_2,-23.72,0.24,0.21,79.0,79.0
2a8e26e_b7fe5cf_complex_3,-22.0,0.34,0.49,79.0,79.0
2a8e26e_b7fe5cf_ligand_3,-23.93,0.24,0.25,79.0,79.0
1d02965_7a2b4c9_complex_1,-6.31,0.34,0.36,79.0,79.0
1d02965_7a2b4c9_ligand_1,-5.17,0.25,0.25,79.0,79.0
1d02965_7a2b4c9_complex_2,-5.86,0.37,0.34,79.0,79.0
1d02965_7a2b4c9_ligand_2,-5.49,0.26,0.26,79.0,79.0
1d02965_7a2b4c9_complex_3,-4.9,0.31,0.3,79.0,79.0
1d02965_7a2b4c9_ligand_3,-5.36,0.25,0.25,79.0,79.0
5933eb5_def1139_complex_1,-1.41,0.84,0.61,79.0,79.0
5933eb5_def1139_ligand_1,0.7,0.57,0.62,79.0,79.0
5933eb5_def1139_complex_2,1.2,0.73,0.65,79.0,79.0
5933eb5_def1139_ligand_2,-1.32,0.52,0.44,79.0,79.0
5933eb5_def1139_complex_3,-5.15,0.67,0.62,79.0,79.0
5933eb5_def1139_ligand_3,0.52,0.62,0.68,79.0,78.0
798876e_def1139_complex_1,-95.77,0.88,0.67,79.0,79.0
798876e_def1139_ligand_1,-91.7,0.43,0.42,79.0,79.0
798876e_def1139_complex_2,-99.66,0.64,0.74,79.0,79.0
798876e_def1139_ligand_2,-94.83,0.62,0.39,79.0,79.0
798876e_def1139_complex_3,-97.27,0.58,0.7,79.0,79.0
798876e_def1139_ligand_3,-89.6,0.29,0.3,79.0,79.0
798876e_9a5e44f_complex_1,-39.5,1.97,2.28,79.0,79.0
798876e_9a5e44f_ligand_1,-33.58,0.72,0.69,79.0,79.0
798876e_9a5e44f_complex_2,-37.38,2.6,2.66,79.0,79.0
798876e_9a5e44f_ligand_2,-32.07,0.61,0.62,79.0,79.0
798876e_9a5e44f_complex_3,-33.36,2.14,1.21,79.0,79.0
798876e_9a5e44f_ligand_3,-31.36,0.55,0.49,79.0,79.0
5933eb5_81ac7ee_complex_1,-26.12,0.68,0.63,79.0,79.0
5933eb5_81ac7ee_ligand_1,-33.15,0.63,0.64,79.0,79.0
5933eb5_81ac7ee_complex_2,-24.18,0.55,0.69,79.0,79.0
5933eb5_81ac7ee_ligand_2,-31.33,0.56,0.5,79.0,79.0
5933eb5_81ac7ee_complex_3,-26.5,0.59,0.51,79.0,79.0
5933eb5_81ac7ee_ligand_3,-31.63,0.56,0.48,79.0,79.0
81ac7ee_d529b4f_complex_1,3.29,0.67,0.66,79.0,79.0
81ac7ee_d529b4f_ligand_1,9.04,0.51,0.52,79.0,79.0
81ac7ee_d529b4f_complex_2,1.95,0.65,0.78,79.0,79.0
81ac7ee_d529b4f_ligand_2,7.06,0.54,0.47,79.0,79.0
81ac7ee_d529b4f_complex_3,4.81,0.88,0.61,79.0,79.0
81ac7ee_d529b4f_ligand_3,6.37,0.6,0.59,79.0,79.0
1a849ad_e00fcc4_complex,-25.44666666666667,2.1837795607258106,2.1890116328570857,,
1a849ad_e00fcc4_ligand,-19.16,0.41850036773927257,0.43828400586138305,,
b8214a7_e00fcc4_complex,-19.049999999999997,1.4320246497018774,1.4401231137423138,,
b8214a7_e00fcc4_ligand,-23.69666666666667,0.34989052983309427,0.3202190293761499,,
272cc87_e00fcc4_complex,72.21333333333332,2.3209713181537035,2.29121614727507,,
272cc87_e00fcc4_ligand,74.20666666666666,0.397011394824417,0.4058342859473753,,
2d91a20_a903013_complex,-97.94666666666667,1.6433961202208827,1.6179384612197032,,
2d91a20_a903013_ligand,-83.92333333333333,0.1913792033106945,0.2011813169001979,,
81ac7ee_a903013_complex,-67.62333333333333,0.38133600259604616,0.3540764262308386,,
81ac7ee_a903013_ligand,-57.40333333333333,0.34480983324770864,0.34156989848428565,,
1a849ad_2d91a20_complex,-69.78333333333335,0.9736867330892435,0.9273727758431806,,
1a849ad_2d91a20_ligand,-69.92333333333333,0.18696774979233785,0.20774032366382358,,
1a849ad_2bb0d13_complex,-48.169999999999995,0.6204223727979573,0.640580832097889,,
1a849ad_2bb0d13_ligand,-45.02,0.557259533291964,0.5497640036981126,,
1a849ad_272cc87_complex,-96.52333333333333,0.47145680464735845,0.4487352561632216,,
1a849ad_272cc87_ligand,-92.14666666666666,0.39983165352873784,0.41932147872934855,,
1a849ad_d529b4f_complex,-92.42333333333333,0.8862433969170409,0.9042898965165674,,
1a849ad_d529b4f_ligand,-88.67333333333335,0.3559487813113215,0.3604797372082322,,
684785b_9b2c328_complex,7.903333333333333,3.7209623448294447,3.726184484375396,,
684785b_9b2c328_ligand,-5.033333333333333,0.330843855294889,0.33360162537091503,,
684785b_aac0b7c_complex,5.126666666666666,0.3174711787982143,0.3042688051828844,,
684785b_aac0b7c_ligand,6.136666666666667,0.29893911820630353,0.30263918232028214,,
2a8e26e_684785b_complex,-145.49666666666667,1.2747845475215736,1.2599631803803546,,
2a8e26e_684785b_ligand,-141.19000000000003,0.29644453945898463,0.2964592255606104,,
1d02965_684785b_complex,-50.02,0.66799328024461,0.6471716473565586,,
1d02965_684785b_ligand,-48.163333333333334,0.17968005513463062,0.17723357892913405,,
684785b_b7fe5cf_complex,123.27333333333333,0.898505410225578,0.8654780117499123,,
684785b_b7fe5cf_ligand,117.91333333333334,0.24418898027235802,0.23036040255706414,,
684785b_7a2b4c9_complex,49.9,0.48245086314556124,0.4756733660846405,,
684785b_7a2b4c9_ligand,42.82333333333333,0.18192739038603914,0.1743175412691052,,
0d16094_7327eb8_complex,-177.73333333333335,1.0953798560893577,1.092786082689146,,
0d16094_7327eb8_ligand,-174.70333333333335,0.1516549085508654,0.1456849877763618,,
7327eb8_9a5e44f_complex,196.01666666666668,1.0650947408649432,0.9910680430497721,,
7327eb8_9a5e44f_ligand,196.76999999999998,0.4042613292761352,0.42030570415599455,,
2d91a20_aff47cb_complex,50.67000000000001,1.9578837948836585,1.9371368510619862,,
2d91a20_aff47cb_ligand,59.10333333333333,0.18706294646530333,0.1764486738692408,,
8f59e32_aff47cb_complex,-9.26,0.9189435502283317,0.8966434631065877,,
8f59e32_aff47cb_ligand,-2.966666666666667,0.1837601612992171,0.1785593507199145,,
0d16094_2d91a20_complex,-43.39666666666667,1.1649916139544358,1.168666067070469,,
0d16094_2d91a20_ligand,-51.550000000000004,0.18724898841467516,0.18066909477651183,,
2d91a20_902ba3c_complex,93.74333333333334,1.6012637879792133,1.5297663969446083,,
2d91a20_902ba3c_ligand,98.18,0.3480403480267096,0.34502092480898905,,
2d91a20_fc284a2_complex,-64.23666666666666,1.4886388572509452,1.2427419203619017,,
2d91a20_fc284a2_ligand,-57.00333333333333,0.2569847976735848,0.24778121926208355,,
0d16094_5933eb5_complex,-37.830000000000005,1.1512845640257932,1.14258055767105,,
0d16094_5933eb5_ligand,-35.49333333333333,0.193233560141217,0.1951260744195067,,
0d16094_36d4625_complex,-81.64999999999999,1.6884821118239717,1.4752679195965188,,
0d16094_36d4625_ligand,-81.47333333333333,0.22763094340398404,0.21937501252813596,,
902ba3c_9b2c328_complex,-37.03666666666667,1.8897344412195194,1.8635253650240224,,
902ba3c_9b2c328_ligand,-41.339999999999996,0.6007324521508751,0.5859704144251057,,
36d4625_9b2c328_complex,110.54,2.451912297322065,2.4209513130493723,,
36d4625_9b2c328_ligand,98.00333333333333,0.28828186033145164,0.28729730388375785,,
798876e_9b2c328_complex,-39.949999999999996,2.8963823259845847,2.905822818089264,,
798876e_9b2c328_ligand,-37.35333333333333,0.43950604714543107,0.4381172162490673,,
7a2b4c9_9b2c328_complex,-35.333333333333336,2.094944767937801,2.0713680808802124,,
7a2b4c9_9b2c328_ligand,-45.85666666666666,0.3709261595153633,0.36845280421247156,,
b8214a7_def1139_complex,-68.23333333333333,1.372024887418857,1.3595231231190064,,
b8214a7_def1139_ligand,-69.2,0.30736691651913617,0.3115940698767862,,
798876e_b8214a7_complex,-27.22666666666667,4.349521580751108,4.328540395450422,,
798876e_b8214a7_ligand,-20.016666666666666,0.41401297694283345,0.3842492971888561,,
272cc87_8f59e32_complex,76.06,0.3956486347478225,0.3210161977325863,,
272cc87_8f59e32_ligand,74.10333333333334,0.22175510771851784,0.22340223294295858,,
7a2b4c9_aac0b7c_complex,-45.24666666666666,0.8172485111977896,0.8245974563475341,,
7a2b4c9_aac0b7c_ligand,-36.21333333333334,0.2279724112884057,0.23967468775412804,,
2bb0d13_5933eb5_complex,-26.146666666666665,0.5207249583760097,0.5341916051768684,,
2bb0d13_5933eb5_ligand,-22.036666666666672,0.41948501112255937,0.41257021657943804,,
2a8e26e_b7fe5cf_complex,-22.14,0.7839650690732923,0.7598365102670464,,
2a8e26e_b7fe5cf_ligand,-23.689999999999998,0.18606308807616273,0.1776016993675617,,
1d02965_7a2b4c9_complex,-5.69,0.38756224931100186,0.3901448747052291,,
1d02965_7a2b4c9_ligand,-5.34,0.16665243529566726,0.16387032059389797,,
5933eb5_def1139_complex,-1.7866666666666668,1.566124312716685,1.5593183204310437,,
5933eb5_def1139_ligand,-0.03333333333333336,0.617501743265347,0.6292790789444239,,
798876e_def1139_complex,-97.56666666666666,1.0082703528104668,1.0106264026055465,,
798876e_def1139_ligand,-92.04333333333334,1.2653934766096882,1.260723964694264,,
798876e_9a5e44f_complex,-36.74666666666666,1.99405445492231,1.9333175297965515,,
798876e_9a5e44f_ligand,-32.336666666666666,0.6502064581903405,0.6351375175302354,,
5933eb5_81ac7ee_complex,-25.599999999999998,0.6759800838049813,0.6836345391406422,,
5933eb5_81ac7ee_ligand,-32.03666666666666,0.5713630823912387,0.5719571595475335,,
81ac7ee_d529b4f_complex,3.35,0.7972496240154077,0.7798398908891787,,
81ac7ee_d529b4f_ligand,7.489999999999999,0.7290293792478384,0.7353378811552331,,
