,val,err_analyt,err_boot,framesA,framesB
5f80774_cd2d776_ligand_2,54.98,0.59,0.6,80.0,80.0
5f80774_cd2d776_complex_3,52.51,0.43,0.51,80.0,80.0
5f80774_cd2d776_ligand_3,55.18,0.5,0.46,80.0,80.0
0cd00d5_cd2d776_complex_1,-2.4,2.38,1.19,80.0,80.0
0cd00d5_cd2d776_ligand_1,7.95,0.48,0.46,80.0,80.0
0cd00d5_cd2d776_complex_2,7.0,3.17,3.32,80.0,80.0
0cd00d5_cd2d776_ligand_2,8.45,0.52,0.43,80.0,80.0
0cd00d5_cd2d776_complex_3,1.8,7.0,1.31,80.0,80.0
0cd00d5_cd2d776_ligand_3,8.59,0.54,0.51,80.0,80.0
161113a_9352ea3_complex_1,-56.2,0.71,0.59,80.0,80.0
161113a_9352ea3_ligand_1,-52.95,0.75,0.85,80.0,80.0
161113a_9352ea3_complex_2,-52.43,0.83,0.78,80.0,80.0
161113a_9352ea3_ligand_2,-53.71,0.86,0.9,80.0,80.0
161113a_9352ea3_complex_3,-53.48,0.7,0.72,80.0,80.0
161113a_9352ea3_ligand_3,-52.86,0.84,0.66,80.0,80.0
161113a_5295938_complex_1,-28.43,0.4,0.36,80.0,80.0
161113a_5295938_ligand_1,-27.84,0.47,0.49,80.0,80.0
161113a_5295938_complex_2,-30.22,0.38,0.41,80.0,80.0
161113a_5295938_ligand_2,-29.11,0.47,0.5,80.0,80.0
161113a_5295938_complex_3,-28.23,0.39,0.43,80.0,80.0
161113a_5295938_ligand_3,-28.21,0.46,0.41,80.0,80.0
161113a_18bf4d8_complex_1,58.16,1.05,0.97,80.0,80.0
161113a_18bf4d8_ligand_1,59.41,0.58,0.66,80.0,80.0
161113a_18bf4d8_complex_2,56.83,1.16,1.3,80.0,80.0
161113a_18bf4d8_ligand_2,56.34,0.95,0.88,80.0,80.0
161113a_18bf4d8_complex_3,58.1,1.02,1.29,80.0,80.0
161113a_18bf4d8_ligand_3,56.45,0.82,0.81,80.0,80.0
72c2cd4_c804203_complex_1,-242.44,1.58,1.36,80.0,80.0
72c2cd4_c804203_ligand_1,-252.56,0.51,0.59,80.0,80.0
72c2cd4_c804203_complex_2,-250.36,1.51,1.58,80.0,80.0
72c2cd4_c804203_ligand_2,-247.25,0.92,0.93,80.0,80.0
72c2cd4_c804203_complex_3,-252.51,1.56,1.53,80.0,80.0
72c2cd4_c804203_ligand_3,-250.3,0.6,0.59,80.0,80.0
72c2cd4_a500639_complex_1,-22.34,0.23,0.21,80.0,80.0
72c2cd4_a500639_ligand_1,-21.05,0.52,0.51,80.0,80.0
72c2cd4_a500639_complex_2,-21.86,0.26,0.29,80.0,80.0
72c2cd4_a500639_ligand_2,-21.45,0.49,0.43,80.0,80.0
72c2cd4_a500639_complex_3,-21.06,0.27,0.29,80.0,80.0
72c2cd4_a500639_ligand_3,-20.53,0.52,0.41,80.0,80.0
72c2cd4_daf354b_complex_1,74.76,0.97,0.8,80.0,80.0
72c2cd4_daf354b_ligand_1,79.6,0.44,0.42,80.0,80.0
72c2cd4_daf354b_complex_2,88.96,2.26,1.98,80.0,80.0
72c2cd4_daf354b_ligand_2,73.61,0.78,0.57,80.0,80.0
72c2cd4_daf354b_complex_3,71.83,2.21,1.49,80.0,80.0
72c2cd4_daf354b_ligand_3,79.22,0.48,0.48,80.0,80.0
384fdc8_76bf269_complex_1,-105.92,1.21,0.92,80.0,80.0
384fdc8_76bf269_ligand_1,-101.28,0.38,0.42,80.0,80.0
384fdc8_76bf269_complex_2,-99.13,0.43,0.47,80.0,80.0
384fdc8_76bf269_ligand_2,-103.5,0.56,0.59,80.0,80.0
384fdc8_76bf269_complex_3,-98.36,0.38,0.41,80.0,80.0
384fdc8_76bf269_ligand_3,-100.74,0.35,0.38,80.0,80.0
59b1e4b_76bf269_complex_1,-90.07,0.41,0.49,80.0,80.0
59b1e4b_76bf269_ligand_1,-89.4,0.29,0.31,80.0,80.0
59b1e4b_76bf269_complex_2,-88.35,0.46,0.44,80.0,80.0
59b1e4b_76bf269_ligand_2,-89.04,0.26,0.26,80.0,80.0
59b1e4b_76bf269_complex_3,-89.81,0.4,0.44,80.0,80.0
59b1e4b_76bf269_ligand_3,-89.15,0.29,0.3,80.0,80.0
5f80774_84482d0_complex_1,218.62,1.68,1.34,80.0,80.0
5f80774_84482d0_ligand_1,207.25,0.83,0.71,80.0,80.0
5f80774_84482d0_complex_2,213.32,1.35,1.68,80.0,80.0
5f80774_84482d0_ligand_2,210.81,0.67,0.64,80.0,80.0
5f80774_84482d0_complex_3,218.62,1.66,1.64,80.0,80.0
5f80774_84482d0_ligand_3,210.44,0.74,0.81,80.0,80.0
56d0bad_f268661_complex_1,-49.58,0.4,0.33,80.0,80.0
56d0bad_f268661_ligand_1,-51.19,0.55,0.53,80.0,80.0
56d0bad_f268661_complex_2,-49.6,0.42,0.45,80.0,80.0
56d0bad_f268661_ligand_2,-51.23,0.61,0.51,80.0,80.0
56d0bad_f268661_complex_3,-51.26,0.38,0.4,80.0,80.0
56d0bad_f268661_ligand_3,-50.49,0.62,0.52,80.0,80.0
56d0bad_f7adc8e_complex_1,-208.05,0.49,0.63,80.0,80.0
56d0bad_f7adc8e_ligand_1,-211.84,0.68,0.71,80.0,80.0
56d0bad_f7adc8e_complex_2,-209.01,0.9,0.8,80.0,80.0
56d0bad_f7adc8e_ligand_2,-212.25,0.72,0.8,80.0,80.0
56d0bad_f7adc8e_complex_3,-205.91,0.98,0.94,80.0,80.0
56d0bad_f7adc8e_ligand_3,-211.23,0.74,0.69,80.0,80.0
56d0bad_be092cb_complex_1,-95.29,0.46,0.55,80.0,80.0
56d0bad_be092cb_ligand_1,-94.33,0.6,0.63,80.0,80.0
56d0bad_be092cb_complex_2,-97.72,0.55,0.58,80.0,80.0
56d0bad_be092cb_ligand_2,-94.7,0.6,0.56,80.0,80.0
56d0bad_be092cb_complex_3,-97.48,0.49,0.47,80.0,80.0
56d0bad_be092cb_ligand_3,-94.19,0.66,0.61,80.0,80.0
f7bb716_fe2f25d_complex_1,9.31,2.67,1.01,80.0,80.0
f7bb716_fe2f25d_ligand_1,-9.52,0.45,0.48,80.0,80.0
f7bb716_fe2f25d_complex_2,5.39,7.39,0.78,80.0,80.0
f7bb716_fe2f25d_ligand_2,-9.5,0.42,0.42,80.0,80.0
f7bb716_fe2f25d_complex_3,10.43,3.0,0.9,80.0,80.0
f7bb716_fe2f25d_ligand_3,-9.55,0.42,0.43,80.0,80.0
a500639_f7bb716_complex_1,-134.98,1.12,1.26,80.0,80.0
a500639_f7bb716_ligand_1,-132.62,0.49,0.54,80.0,80.0
a500639_f7bb716_complex_2,-129.71,0.73,0.72,80.0,80.0
a500639_f7bb716_ligand_2,-132.9,0.44,0.5,80.0,80.0
a500639_f7bb716_complex_3,-129.16,1.0,1.08,80.0,80.0
a500639_f7bb716_ligand_3,-129.44,0.72,0.73,80.0,80.0
9352ea3_a500639_complex_1,20.07,0.72,0.86,80.0,80.0
9352ea3_a500639_ligand_1,15.76,0.77,0.73,80.0,80.0
9352ea3_a500639_complex_2,17.08,0.9,0.8,80.0,80.0
9352ea3_a500639_ligand_2,16.38,0.84,1.01,80.0,80.0
9352ea3_a500639_complex_3,21.07,0.72,0.78,80.0,80.0
9352ea3_a500639_ligand_3,16.37,0.82,0.91,80.0,80.0
357d2c4_c804203_complex_1,-89.33,0.51,0.55,80.0,80.0
357d2c4_c804203_ligand_1,-87.19,0.31,0.37,80.0,80.0
357d2c4_c804203_complex_2,-86.92,0.59,0.48,80.0,80.0
357d2c4_c804203_ligand_2,-84.76,0.46,0.49,80.0,80.0
357d2c4_c804203_complex_3,-86.18,0.66,0.55,80.0,80.0
357d2c4_c804203_ligand_3,-85.07,0.44,0.39,80.0,80.0
34ff3fd_f268661_complex_1,51.09,13.34,1.6,80.0,80.0
34ff3fd_f268661_ligand_1,67.72,1.17,1.6,80.0,80.0
34ff3fd_f268661_complex_2,43.21,42.57,2.73,80.0,80.0
34ff3fd_f268661_ligand_2,68.27,1.19,1.13,80.0,80.0
34ff3fd_f268661_complex_3,31.79,414.95,1.51,80.0,80.0
34ff3fd_f268661_ligand_3,66.29,1.28,1.11,80.0,80.0
34ff3fd_7b29e79_complex_1,161.24,0.98,1.16,80.0,80.0
34ff3fd_7b29e79_ligand_1,164.98,2.28,2.29,80.0,80.0
34ff3fd_7b29e79_complex_2,165.6,0.82,1.05,80.0,80.0
34ff3fd_7b29e79_ligand_2,174.07,0.94,1.11,80.0,80.0
34ff3fd_7b29e79_complex_3,163.76,1.42,1.91,80.0,80.0
34ff3fd_7b29e79_ligand_3,165.32,3.7,0.8,80.0,80.0
1e0ef00_34ff3fd_complex_1,-51.09,0.7,0.82,80.0,80.0
1e0ef00_34ff3fd_ligand_1,-55.93,0.45,0.45,80.0,80.0
1e0ef00_34ff3fd_complex_2,-52.62,1.63,0.92,80.0,80.0
1e0ef00_34ff3fd_ligand_2,-50.45,1.01,0.5,80.0,80.0
1e0ef00_34ff3fd_complex_3,-51.77,1.69,1.53,80.0,80.0
1e0ef00_34ff3fd_ligand_3,-56.57,0.38,0.34,80.0,80.0
0cd00d5_34ff3fd_complex_1,-46.93,2.23,0.79,80.0,80.0
0cd00d5_34ff3fd_ligand_1,-51.93,0.34,0.4,80.0,80.0
0cd00d5_34ff3fd_complex_2,-58.45,2.03,1.35,80.0,80.0
0cd00d5_34ff3fd_ligand_2,-51.14,0.37,0.29,80.0,80.0
0cd00d5_34ff3fd_complex_3,-65.74,1.8,1.85,80.0,80.0
0cd00d5_34ff3fd_ligand_3,-51.14,0.42,0.41,80.0,80.0
34ff3fd_dd52b02_complex_1,192.33,2.53,2.07,80.0,80.0
34ff3fd_dd52b02_ligand_1,194.32,0.51,0.56,80.0,80.0
34ff3fd_dd52b02_complex_2,195.25,0.6,0.68,80.0,80.0
34ff3fd_dd52b02_ligand_2,194.51,0.65,0.83,80.0,80.0
34ff3fd_dd52b02_complex_3,185.26,2.02,2.49,80.0,80.0
34ff3fd_dd52b02_ligand_3,185.91,2.03,0.89,80.0,80.0
34ff3fd_384fdc8_complex_1,215.23,1.31,1.35,80.0,80.0
34ff3fd_384fdc8_ligand_1,226.13,1.05,0.85,80.0,80.0
34ff3fd_384fdc8_complex_2,220.32,0.72,0.93,80.0,80.0
34ff3fd_384fdc8_ligand_2,221.56,2.01,1.3,80.0,80.0
34ff3fd_384fdc8_complex_3,209.41,3.29,2.01,80.0,80.0
34ff3fd_384fdc8_ligand_3,220.45,3.12,1.03,80.0,80.0
34ff3fd_dac4e5a_complex_1,252.98,0.97,1.0,80.0,80.0
34ff3fd_dac4e5a_ligand_1,253.37,1.34,0.99,80.0,80.0
34ff3fd_dac4e5a_complex_2,258.12,2.16,1.22,80.0,80.0
34ff3fd_dac4e5a_ligand_2,258.28,1.08,0.73,80.0,80.0
34ff3fd_dac4e5a_complex_3,262.67,4.1,1.36,80.0,80.0
34ff3fd_dac4e5a_ligand_3,259.46,0.81,0.77,80.0,80.0
5295938_7871a46_complex_1,-81.41,0.53,0.6,80.0,80.0
5295938_7871a46_ligand_1,-81.87,0.51,0.56,80.0,80.0
5295938_7871a46_complex_2,-84.99,0.53,0.64,80.0,80.0
5295938_7871a46_ligand_2,-81.74,0.61,0.71,80.0,80.0
5295938_7871a46_complex_3,-84.85,0.46,0.43,80.0,80.0
5295938_7871a46_ligand_3,-80.55,0.52,0.51,80.0,80.0
1e0ef00_5295938_complex_1,99.29,0.66,0.56,80.0,80.0
1e0ef00_5295938_ligand_1,100.62,0.4,0.44,80.0,80.0
1e0ef00_5295938_complex_2,98.76,0.64,0.55,80.0,80.0
1e0ef00_5295938_ligand_2,100.34,0.33,0.36,80.0,80.0
1e0ef00_5295938_complex_3,97.41,0.94,0.69,80.0,80.0
1e0ef00_5295938_ligand_3,99.67,0.4,0.36,80.0,80.0
1894d2d_74dff08_complex_1,119.24,1.3,1.21,80.0,80.0
1894d2d_74dff08_ligand_1,115.71,0.81,0.6,80.0,80.0
1894d2d_74dff08_complex_2,120.8,1.75,1.73,80.0,80.0
1894d2d_74dff08_ligand_2,114.48,0.89,0.81,80.0,80.0
1894d2d_74dff08_complex_3,118.78,1.3,1.77,80.0,80.0
1894d2d_74dff08_ligand_3,114.68,0.81,0.77,80.0,80.0
74dff08_d5921af_complex_1,61.61,1.16,0.75,80.0,80.0
74dff08_d5921af_ligand_1,61.2,0.54,0.6,80.0,80.0
74dff08_d5921af_complex_2,56.17,1.3,1.16,80.0,80.0
74dff08_d5921af_ligand_2,61.74,0.5,0.48,80.0,80.0
74dff08_d5921af_complex_3,51.91,2.05,1.37,80.0,80.0
74dff08_d5921af_ligand_3,62.02,0.49,0.52,80.0,80.0
1894d2d_978b75e_complex_1,72.28,1.17,0.92,80.0,80.0
1894d2d_978b75e_ligand_1,67.74,0.45,0.5,80.0,80.0
1894d2d_978b75e_complex_2,64.91,0.93,0.94,80.0,80.0
1894d2d_978b75e_ligand_2,69.02,0.45,0.5,80.0,80.0
1894d2d_978b75e_complex_3,66.96,0.9,0.71,80.0,80.0
1894d2d_978b75e_ligand_3,68.88,0.47,0.42,80.0,80.0
1894d2d_3df1621_complex_1,-562.95,1.56,1.34,80.0,80.0
1894d2d_3df1621_ligand_1,-556.55,0.95,0.77,80.0,80.0
1894d2d_3df1621_complex_2,-554.69,1.45,1.45,80.0,80.0
1894d2d_3df1621_ligand_2,-555.96,1.06,0.74,80.0,80.0
1894d2d_3df1621_complex_3,-559.65,1.81,2.04,80.0,80.0
1894d2d_3df1621_ligand_3,-557.98,0.87,0.84,80.0,80.0
5b53f67_84482d0_complex_1,103.94,1.15,1.05,80.0,80.0
5b53f67_84482d0_ligand_1,89.41,0.83,0.76,80.0,80.0
5b53f67_84482d0_complex_2,98.33,2.03,1.33,80.0,80.0
5b53f67_84482d0_ligand_2,87.97,0.83,0.7,80.0,80.0
5b53f67_84482d0_complex_3,95.92,1.12,0.85,80.0,80.0
5b53f67_84482d0_ligand_3,90.0,0.8,0.67,80.0,80.0
384fdc8_84482d0_complex_1,-6.28,0.91,0.75,80.0,80.0
384fdc8_84482d0_ligand_1,-18.23,0.92,0.57,80.0,80.0
384fdc8_84482d0_complex_2,-7.74,0.48,0.56,80.0,80.0
384fdc8_84482d0_ligand_2,-11.19,0.35,0.4,80.0,80.0
384fdc8_84482d0_complex_3,-8.93,0.63,0.69,80.0,80.0
384fdc8_84482d0_ligand_3,-10.92,0.29,0.32,80.0,80.0
357d2c4_84482d0_complex_1,207.43,2.72,1.04,80.0,80.0
357d2c4_84482d0_ligand_1,200.02,1.16,0.93,80.0,80.0
357d2c4_84482d0_complex_2,213.86,2.62,4.38,80.0,80.0
357d2c4_84482d0_ligand_2,203.42,0.73,0.68,80.0,80.0
357d2c4_84482d0_complex_3,218.29,76.61,2.27,80.0,80.0
357d2c4_84482d0_ligand_3,200.91,0.92,0.69,80.0,80.0
d2c5ae3_fadb8a6_complex_1,-40.63,5.55,1.0,80.0,80.0
d2c5ae3_fadb8a6_ligand_1,-30.06,0.74,0.87,80.0,80.0
d2c5ae3_fadb8a6_complex_2,-37.51,2.1,2.29,80.0,80.0
d2c5ae3_fadb8a6_ligand_2,-30.97,0.78,0.92,80.0,80.0
d2c5ae3_fadb8a6_complex_3,-44.49,13.43,2.11,80.0,80.0
d2c5ae3_fadb8a6_ligand_3,-30.06,0.81,0.79,80.0,80.0
357d2c4_d2c5ae3_complex_1,6.62,0.93,0.68,80.0,80.0
357d2c4_d2c5ae3_ligand_1,10.76,0.33,0.37,80.0,80.0
357d2c4_d2c5ae3_complex_2,10.15,0.6,0.67,80.0,80.0
357d2c4_d2c5ae3_ligand_2,11.47,0.33,0.3,80.0,80.0
357d2c4_d2c5ae3_complex_3,8.96,1.01,0.74,80.0,80.0
357d2c4_d2c5ae3_ligand_3,10.52,0.37,0.34,80.0,80.0
d2c5ae3_dac4e5a_complex_1,232.71,0.93,0.71,80.0,80.0
d2c5ae3_dac4e5a_ligand_1,235.93,0.7,0.59,80.0,80.0
d2c5ae3_dac4e5a_complex_2,232.58,1.44,1.73,80.0,80.0
d2c5ae3_dac4e5a_ligand_2,238.74,0.57,0.6,80.0,80.0
d2c5ae3_dac4e5a_complex_3,241.23,2.36,3.11,80.0,80.0
d2c5ae3_dac4e5a_ligand_3,238.23,0.68,0.71,80.0,80.0
d2c5ae3_fe2f25d_complex_1,9.01,2.08,0.83,80.0,80.0
d2c5ae3_fe2f25d_ligand_1,-11.23,0.33,0.33,80.0,80.0
d2c5ae3_fe2f25d_complex_2,-1.07,0.79,0.8,80.0,80.0
d2c5ae3_fe2f25d_ligand_2,-11.19,0.35,0.3,80.0,80.0
d2c5ae3_fe2f25d_complex_3,10.7,2.45,1.63,80.0,80.0
d2c5ae3_fe2f25d_ligand_3,-10.77,0.38,0.36,80.0,80.0
d5921af_f268661_complex_1,101.16,1.88,0.52,80.0,80.0
d5921af_f268661_ligand_1,102.34,0.36,0.34,80.0,80.0
d5921af_f268661_complex_2,101.34,0.88,0.98,80.0,80.0
d5921af_f268661_ligand_2,102.16,0.37,0.37,80.0,80.0
d5921af_f268661_complex_3,96.81,0.96,1.3,80.0,80.0
d5921af_f268661_ligand_3,102.15,0.4,0.45,80.0,80.0
7871a46_aa8f359_complex_1,-164.28,1.05,1.02,80.0,80.0
7871a46_aa8f359_ligand_1,-166.73,0.55,0.46,80.0,80.0
7871a46_aa8f359_complex_2,-162.28,1.52,1.3,80.0,80.0
7871a46_aa8f359_ligand_2,-165.67,0.54,0.51,80.0,80.0
7871a46_aa8f359_complex_3,-163.73,0.89,0.83,80.0,80.0
7871a46_aa8f359_ligand_3,-166.89,0.56,0.63,80.0,80.0
2de79b1_7871a46_complex_1,-128.67,0.69,0.79,80.0,80.0
2de79b1_7871a46_ligand_1,-124.38,0.75,0.48,80.0,80.0
2de79b1_7871a46_complex_2,-125.46,0.96,0.82,80.0,80.0
2de79b1_7871a46_ligand_2,-128.44,0.58,0.6,80.0,80.0
2de79b1_7871a46_complex_3,-124.12,3.19,1.14,80.0,80.0
2de79b1_7871a46_ligand_3,-126.54,0.65,0.54,80.0,80.0
7871a46_a500639_complex_1,32.35,0.85,0.36,80.0,80.0
7871a46_a500639_ligand_1,38.56,0.55,0.53,80.0,80.0
7871a46_a500639_complex_2,39.65,0.68,0.4,80.0,80.0
7871a46_a500639_ligand_2,38.29,0.47,0.53,80.0,80.0
7871a46_a500639_complex_3,37.9,0.29,0.34,80.0,80.0
7871a46_a500639_ligand_3,39.24,0.48,0.42,80.0,80.0
7871a46_a3705ce_complex_1,-537.59,3.12,3.09,80.0,80.0
7871a46_a3705ce_ligand_1,-539.3,0.51,0.61,80.0,80.0
7871a46_a3705ce_complex_2,-540.32,1.49,1.55,80.0,80.0
7871a46_a3705ce_ligand_2,-535.78,0.85,0.61,80.0,80.0
7871a46_a3705ce_complex_3,-548.21,2.56,3.28,80.0,80.0
7871a46_a3705ce_ligand_3,-537.41,0.8,0.72,80.0,80.0
5b53f67_a500639_complex_1,37.09,1.02,0.76,80.0,80.0
5b53f67_a500639_ligand_1,29.06,0.49,0.52,80.0,80.0
5b53f67_a500639_complex_2,35.38,0.7,0.82,80.0,80.0
5b53f67_a500639_ligand_2,28.39,0.5,0.42,80.0,80.0
5b53f67_a500639_complex_3,33.41,0.75,0.7,80.0,80.0
5b53f67_a500639_ligand_3,28.07,0.5,0.49,80.0,80.0
a500639_aa8f359_complex_1,-205.54,1.7,1.76,80.0,80.0
a500639_aa8f359_ligand_1,-207.91,0.51,0.51,80.0,80.0
a500639_aa8f359_complex_2,-210.47,1.43,1.14,80.0,80.0
a500639_aa8f359_ligand_2,-205.87,0.55,0.52,80.0,80.0
a500639_aa8f359_complex_3,-197.73,1.75,0.88,80.0,80.0
a500639_aa8f359_ligand_3,-204.44,0.61,0.63,80.0,80.0
7b29e79_dd52b02_complex_1,33.73,0.34,0.34,80.0,80.0
7b29e79_dd52b02_ligand_1,27.1,0.29,0.31,80.0,80.0
7b29e79_dd52b02_complex_2,34.22,0.37,0.39,80.0,80.0
7b29e79_dd52b02_ligand_2,26.78,0.27,0.27,80.0,80.0
7b29e79_dd52b02_complex_3,32.99,0.4,0.46,80.0,80.0
7b29e79_dd52b02_ligand_3,26.71,0.28,0.26,80.0,80.0
384fdc8_7b29e79_complex_1,-60.98,0.28,0.3,80.0,80.0
384fdc8_7b29e79_ligand_1,-61.84,0.47,0.51,80.0,80.0
384fdc8_7b29e79_complex_2,-63.13,0.32,0.3,80.0,80.0
384fdc8_7b29e79_ligand_2,-61.14,0.42,0.38,80.0,80.0
384fdc8_7b29e79_complex_3,-62.22,0.26,0.28,80.0,80.0
384fdc8_7b29e79_ligand_3,-61.3,0.5,0.54,80.0,80.0
0cd00d5_fadb8a6_complex_1,-76.17,8.97,3.66,80.0,80.0
0cd00d5_fadb8a6_ligand_1,-60.94,1.12,0.85,80.0,80.0
0cd00d5_fadb8a6_complex_2,-54.19,1924.46,4.13,80.0,80.0
0cd00d5_fadb8a6_ligand_2,-59.64,1.09,1.26,80.0,80.0
0cd00d5_fadb8a6_complex_3,-7.89,115968755.62,1.75,80.0,80.0
0cd00d5_fadb8a6_ligand_3,-62.78,1.12,0.73,80.0,80.0
357d2c4_dd52b02_complex_1,190.44,1.42,1.32,80.0,80.0
357d2c4_dd52b02_ligand_1,180.83,0.65,0.6,80.0,80.0
357d2c4_dd52b02_complex_2,182.08,2.54,0.94,80.0,80.0
357d2c4_dd52b02_ligand_2,182.79,0.64,0.65,80.0,80.0
357d2c4_dd52b02_complex_3,183.13,1.47,1.21,80.0,80.0
357d2c4_dd52b02_ligand_3,181.17,0.57,0.6,80.0,80.0
59b1e4b_dd52b02_complex_1,-20.46,0.67,0.69,80.0,80.0
59b1e4b_dd52b02_ligand_1,-19.78,0.51,0.53,80.0,80.0
59b1e4b_dd52b02_complex_2,-17.76,0.63,0.62,80.0,80.0
59b1e4b_dd52b02_ligand_2,-19.78,0.53,0.51,80.0,80.0
59b1e4b_dd52b02_complex_3,-15.47,0.61,0.64,80.0,80.0
59b1e4b_dd52b02_ligand_3,-20.72,0.45,0.44,80.0,80.0
18bf4d8_dd52b02_complex_1,-45.4,1.39,1.73,80.0,80.0
18bf4d8_dd52b02_ligand_1,-52.32,0.84,0.71,80.0,80.0
18bf4d8_dd52b02_complex_2,-46.37,0.99,0.94,80.0,80.0
18bf4d8_dd52b02_ligand_2,-54.85,0.69,0.91,80.0,80.0
18bf4d8_dd52b02_complex_3,-43.52,1.4,1.21,80.0,80.0
18bf4d8_dd52b02_ligand_3,-51.46,0.9,0.69,80.0,80.0
72eb1aa_dd52b02_complex_1,-95.82,1.31,0.78,80.0,80.0
72eb1aa_dd52b02_ligand_1,-99.47,0.68,0.79,80.0,80.0
72eb1aa_dd52b02_complex_2,-93.07,1.09,1.01,80.0,80.0
72eb1aa_dd52b02_ligand_2,-96.03,0.97,0.79,80.0,80.0
72eb1aa_dd52b02_complex_3,-103.05,1.97,1.52,80.0,80.0
72eb1aa_dd52b02_ligand_3,-100.3,0.6,0.69,80.0,80.0
29c36fb_dd52b02_complex_1,-20.97,2.31,1.2,80.0,80.0
29c36fb_dd52b02_ligand_1,-17.82,0.87,0.76,80.0,80.0
29c36fb_dd52b02_complex_2,-17.25,1.5,1.68,80.0,80.0
29c36fb_dd52b02_ligand_2,-22.76,1.14,0.93,80.0,80.0
29c36fb_dd52b02_complex_3,-12.43,1.88,1.24,80.0,80.0
29c36fb_dd52b02_ligand_3,-24.46,0.71,0.73,80.0,80.0
978b75e_d5921af_complex_1,116.02,0.64,0.63,80.0,80.0
978b75e_d5921af_ligand_1,115.63,0.39,0.39,80.0,80.0
978b75e_d5921af_complex_2,115.45,0.61,0.57,80.0,80.0
978b75e_d5921af_ligand_2,115.39,0.45,0.53,80.0,80.0
978b75e_d5921af_complex_3,116.07,0.52,0.56,80.0,80.0
978b75e_d5921af_ligand_3,115.16,0.35,0.35,80.0,80.0
978b75e_d18e974_complex_1,61.37,134.11,1.02,80.0,80.0
978b75e_d18e974_ligand_1,51.42,1.0,0.63,80.0,80.0
978b75e_d18e974_complex_2,69.03,5.71,4.34,80.0,80.0
978b75e_d18e974_ligand_2,51.93,0.92,0.8,80.0,80.0
978b75e_d18e974_complex_3,62.43,261.78,1.49,80.0,80.0
978b75e_d18e974_ligand_3,53.95,0.66,0.57,80.0,80.0
be092cb_d5921af_complex_1,-64.51,0.72,0.6,80.0,80.0
be092cb_d5921af_ligand_1,-69.85,0.38,0.4,80.0,80.0
be092cb_d5921af_complex_2,-77.74,0.84,0.81,80.0,80.0
be092cb_d5921af_ligand_2,-69.98,0.4,0.42,80.0,80.0
be092cb_d5921af_complex_3,-71.66,0.9,1.04,80.0,80.0
be092cb_d5921af_ligand_3,-69.48,0.36,0.38,80.0,80.0
a500639_f7adc8e_complex_1,-256.33,142.98,1.82,80.0,80.0
a500639_f7adc8e_ligand_1,-255.67,1.58,1.56,80.0,80.0
a500639_f7adc8e_complex_2,-260.04,41.48,3.52,80.0,80.0
a500639_f7adc8e_ligand_2,-253.06,1.45,1.32,80.0,80.0
a500639_f7adc8e_complex_3,-268.72,10.4,2.48,80.0,80.0
a500639_f7adc8e_ligand_3,-256.91,1.43,1.66,80.0,80.0
384fdc8_be092cb_complex_1,-193.85,56.41,2.4,80.0,80.0
384fdc8_be092cb_ligand_1,-172.62,1.47,1.88,80.0,80.0
384fdc8_be092cb_complex_2,-185.03,979.0,2.14,80.0,80.0
384fdc8_be092cb_ligand_2,-173.8,1.51,1.3,80.0,80.0
384fdc8_be092cb_complex_3,-188.49,9.31,2.42,80.0,80.0
