,val,err_analyt,err_boot,framesA,framesB
8c54db8_c393e3b_complex_3,-202.94,0.71,0.67,79.0,79.0
8c54db8_c393e3b_ligand_3,-204.79,0.54,0.53,79.0,79.0
8c54db8_c964e05_complex_1,-48.45,0.74,0.71,79.0,78.0
8c54db8_c964e05_ligand_1,-46.98,0.59,0.48,79.0,79.0
8c54db8_c964e05_complex_2,-48.39,0.81,0.85,79.0,79.0
8c54db8_c964e05_ligand_2,-46.75,0.66,0.51,79.0,79.0
8c54db8_c964e05_complex_3,-45.26,1.1,1.28,79.0,79.0
8c54db8_c964e05_ligand_3,-47.22,0.62,0.64,79.0,79.0
39ca6aa_8c54db8_complex_1,452.08,57.52,2.36,79.0,79.0
39ca6aa_8c54db8_ligand_1,428.65,1.76,1.78,79.0,79.0
39ca6aa_8c54db8_complex_2,438.73,5.44,3.48,79.0,79.0
39ca6aa_8c54db8_ligand_2,427.97,1.72,1.58,79.0,79.0
39ca6aa_8c54db8_complex_3,428.01,2.98,1.19,79.0,79.0
39ca6aa_8c54db8_ligand_3,429.37,1.82,1.76,79.0,79.0
235bba4_8c54db8_complex_1,128.83,0.54,0.47,79.0,79.0
235bba4_8c54db8_ligand_1,130.49,0.66,0.66,79.0,79.0
235bba4_8c54db8_complex_2,127.6,0.4,0.45,79.0,78.0
235bba4_8c54db8_ligand_2,131.1,0.57,0.52,79.0,79.0
235bba4_8c54db8_complex_3,127.46,0.47,0.5,79.0,79.0
235bba4_8c54db8_ligand_3,130.65,0.59,0.68,79.0,79.0
8c54db8_b3bcd3f_complex_1,-83.77,0.47,0.44,79.0,79.0
8c54db8_b3bcd3f_ligand_1,-82.94,0.55,0.53,79.0,79.0
8c54db8_b3bcd3f_complex_2,-83.73,0.64,0.54,79.0,79.0
8c54db8_b3bcd3f_ligand_2,-83.71,0.61,0.7,79.0,79.0
8c54db8_b3bcd3f_complex_3,-81.33,0.76,0.82,79.0,79.0
8c54db8_b3bcd3f_ligand_3,-83.93,0.6,0.67,79.0,79.0
7d66997_b3bcd3f_complex_1,435.39,2259.64,2.48,78.0,79.0
7d66997_b3bcd3f_ligand_1,402.24,2.3,3.39,78.0,78.0
7d66997_b3bcd3f_complex_2,404.82,8.18,0.92,79.0,79.0
7d66997_b3bcd3f_ligand_2,404.35,2.27,2.52,78.0,78.0
7d66997_b3bcd3f_complex_3,405.34,4.77,2.46,79.0,79.0
7d66997_b3bcd3f_ligand_3,405.66,2.46,2.13,78.0,78.0
38c8fbf_e8ba317_complex_1,144.58,5.67,4.4,78.0,79.0
38c8fbf_e8ba317_ligand_1,135.76,2.4,2.13,78.0,75.0
38c8fbf_e8ba317_complex_2,141.52,10.03,2.69,78.0,78.0
38c8fbf_e8ba317_ligand_2,137.36,1.88,3.13,77.0,76.0
38c8fbf_e8ba317_complex_3,136.67,5.44,1.58,76.0,75.0
38c8fbf_e8ba317_ligand_3,139.56,1.77,1.11,77.0,73.0
a66e2ba_e8ba317_complex_1,-103.6,3.13,3.84,79.0,79.0
a66e2ba_e8ba317_ligand_1,-102.09,1.11,1.4,79.0,78.0
a66e2ba_e8ba317_complex_2,-105.9,2.61,1.51,79.0,79.0
a66e2ba_e8ba317_ligand_2,-99.35,1.76,1.13,78.0,78.0
a66e2ba_e8ba317_complex_3,-107.39,2.3,2.52,79.0,79.0
a66e2ba_e8ba317_ligand_3,-102.48,1.83,1.71,78.0,79.0
38c8fbf_b3bcd3f_complex_1,224.8,1.97,2.22,79.0,79.0
38c8fbf_b3bcd3f_ligand_1,224.74,0.88,0.98,78.0,79.0
38c8fbf_b3bcd3f_complex_2,228.56,1.64,1.78,79.0,79.0
38c8fbf_b3bcd3f_ligand_2,226.0,1.15,0.98,79.0,79.0
38c8fbf_b3bcd3f_complex_3,224.62,2.48,2.82,79.0,79.0
38c8fbf_b3bcd3f_ligand_3,223.9,0.95,0.94,79.0,79.0
b3bcd3f_c964e05_complex_1,36.17,2.26,1.18,79.0,79.0
b3bcd3f_c964e05_ligand_1,35.17,0.78,0.78,79.0,79.0
b3bcd3f_c964e05_complex_2,33.38,1.65,1.63,79.0,79.0
b3bcd3f_c964e05_ligand_2,38.75,0.89,0.83,79.0,79.0
b3bcd3f_c964e05_complex_3,36.85,1.82,1.97,79.0,79.0
b3bcd3f_c964e05_ligand_3,35.55,0.84,0.87,79.0,79.0
39ca6aa_b3bcd3f_complex_1,356.75,76.59,1.66,79.0,79.0
39ca6aa_b3bcd3f_ligand_1,348.24,1.98,1.24,79.0,79.0
39ca6aa_b3bcd3f_complex_2,363.4,871.12,1.79,78.0,79.0
39ca6aa_b3bcd3f_ligand_2,346.56,2.19,1.68,79.0,79.0
39ca6aa_b3bcd3f_complex_3,342.4,6.06,2.11,79.0,79.0
39ca6aa_b3bcd3f_ligand_3,347.23,2.05,1.68,79.0,79.0
de3b443_f1ee6df_complex_1,-95.66,15.01,1.41,79.0,79.0
de3b443_f1ee6df_ligand_1,-95.64,0.69,0.58,79.0,79.0
de3b443_f1ee6df_complex_2,-91.37,10.96,1.76,79.0,79.0
de3b443_f1ee6df_ligand_2,-95.61,0.72,0.55,79.0,79.0
de3b443_f1ee6df_complex_3,-95.49,1.67,1.66,79.0,78.0
de3b443_f1ee6df_ligand_3,-94.54,0.68,0.73,79.0,79.0
235bba4_a66e2ba_complex_1,61.76,0.8,0.62,79.0,79.0
235bba4_a66e2ba_ligand_1,66.07,1.11,0.94,79.0,79.0
235bba4_a66e2ba_complex_2,57.45,1.14,0.91,79.0,79.0
235bba4_a66e2ba_ligand_2,66.98,0.95,0.94,79.0,79.0
235bba4_a66e2ba_complex_3,58.15,1.31,1.26,79.0,79.0
235bba4_a66e2ba_ligand_3,64.55,1.03,0.71,79.0,79.0
a66e2ba_b3bcd3f_complex_1,-14.98,0.91,0.72,79.0,79.0
a66e2ba_b3bcd3f_ligand_1,-19.45,0.72,0.61,79.0,79.0
a66e2ba_b3bcd3f_complex_2,-18.7,1.16,1.7,79.0,79.0
a66e2ba_b3bcd3f_ligand_2,-17.98,0.59,0.61,79.0,79.0
a66e2ba_b3bcd3f_complex_3,-15.87,0.99,0.85,78.0,79.0
a66e2ba_b3bcd3f_ligand_3,-16.5,0.67,0.59,79.0,79.0
0ed8de8_6ba0f73_complex,-52.843333333333334,1.9722665726671638,1.8497143710980475,,
0ed8de8_6ba0f73_ligand,-55.69333333333333,0.517174517436539,0.4977728276621782,,
0ed8de8_c2be211_complex,26.83,1.6834784011284887,1.3600767510892329,,
0ed8de8_c2be211_ligand,27.02,2.355510387078697,2.1546187464388664,,
0ed8de8_c393e3b_complex,-132.89333333333335,1.62570938597147,1.6427100676421362,,
0ed8de8_c393e3b_ligand,-128.62666666666667,0.9147913707637589,0.8769368501809763,,
0ed8de8_de3b443_complex,-425.96999999999997,2.730257353198995,2.6390736410744067,,
0ed8de8_de3b443_ligand,-424.82,1.0033141235516692,0.9825113014809657,,
3ec440a_a367385_complex,-524.3733333333333,2.2024850243328875,2.1208669007945997,,
3ec440a_a367385_ligand,-523.25,0.9523086477912802,0.9355184897138159,,
04fe595_3ec440a_complex,77.77666666666667,0.89602506057478,0.8723869422674403,,
04fe595_3ec440a_ligand,77.76333333333334,0.36734500595604114,0.3994137488633744,,
04fe595_a367385_complex,-446.93333333333334,1.406167602738322,1.4354058841488384,,
04fe595_a367385_ligand,-445.5733333333333,1.0089171764905585,1.0275531559130762,,
a367385_b3bcd3f_complex,445.59666666666664,2.107579441468412,1.122006869383846,,
a367385_b3bcd3f_ligand,437.90333333333336,0.8091662873303055,0.6943918492548338,,
6fe2d9e_927ccc4_complex,-236.58666666666667,2.0339131396589045,1.2991325527264934,,
6fe2d9e_927ccc4_ligand,-243.54333333333332,1.3561589422833937,1.2570820657945825,,
927ccc4_b3bcd3f_complex,407.20000000000005,2.3838091631241385,1.9598985902758066,,
927ccc4_b3bcd3f_ligand,411.3500000000001,1.3144049569636274,1.2782689038150983,,
6ba0f73_b3bcd3f_complex,47.086666666666666,1.342407572295171,1.339475969772255,,
6ba0f73_b3bcd3f_ligand,48.80666666666667,0.868825454591894,0.8863140456792757,,
73b9800_7d66997_complex,144.59,1.3550000167337544,1.2742532157385171,,
73b9800_7d66997_ligand,143.35666666666665,0.5916075402047934,0.5593246475027244,,
73b9800_de3b443_complex,131.49333333333334,1.424425972480088,1.37278964211628,,
73b9800_de3b443_ligand,129.37333333333333,0.7418103145060693,0.7202440925114155,,
6fe2d9e_7d66997_complex,-223.8166666666667,4.194546844477019,2.720443673673383,,
6fe2d9e_7d66997_ligand,-223.65333333333334,1.1280379897516508,1.1028473575401656,,
6fe2d9e_f1ee6df_complex,-372.5133333333333,40.54959818758375,2.9021491527504586,,
6fe2d9e_f1ee6df_ligand,-372.6933333333333,1.2528391571850543,1.2305878664613255,,
4b46bf2_c393e3b_complex,-152.77666666666667,1.0647199825001727,0.9195027634772369,,
4b46bf2_c393e3b_ligand,-149.3233333333333,0.4786100895882648,0.4484085890682236,,
04fe595_4b46bf2_complex,12.853333333333333,0.4992001190016125,0.48094328784854,,
04fe595_4b46bf2_ligand,8.863333333333335,0.43222268166357636,0.4285514502354696,,
4b46bf2_de3b443_complex,-459.6366666666667,38.96877096954163,5.251661188828781,,
4b46bf2_de3b443_ligand,-444.09,1.24693661446171,1.2407209293272432,,
8c54db8_c393e3b_complex,-204.46666666666667,0.8545051894131328,0.8321860664867146,,
8c54db8_c393e3b_ligand,-204.66666666666666,0.4195549452749913,0.40219138821453826,,
8c54db8_c964e05_complex,-47.36666666666667,1.000803174516326,1.0246263267355065,,
8c54db8_c964e05_ligand,-46.98333333333333,0.3824651065777041,0.34359221047506977,,
39ca6aa_8c54db8_complex,439.6066666666666,20.15518367674421,5.880085382702552,,
39ca6aa_8c54db8_ligand,428.66333333333336,1.0622849905738088,1.0278559448142524,,
235bba4_8c54db8_complex,127.96333333333332,0.44835554215989243,0.44039957365943927,,
235bba4_8c54db8_ligand,130.74666666666667,0.38713867310536015,0.3909343727863931,,
8c54db8_b3bcd3f_complex,-82.94333333333333,0.7491591397139702,0.7437060732728948,,
8c54db8_b3bcd3f_ligand,-83.52666666666666,0.4193696782195047,0.44475813031774175,,
7d66997_b3bcd3f_complex,415.18333333333334,762.239327661437,8.348285730703525,,
7d66997_b3bcd3f_ligand,404.0833333333333,1.5762980047634891,1.7600121451180222,,
38c8fbf_e8ba317_complex,140.92333333333332,4.574207053177622,2.5674977486940898,,
38c8fbf_e8ba317_ligand,137.56,1.463370828504891,1.619342743641705,,
a66e2ba_e8ba317_complex,-105.63,1.822231595130853,1.8515729620015433,,
a66e2ba_e8ba317_ligand,-101.30666666666667,1.2060881255698803,1.1441341646755807,,
38c8fbf_b3bcd3f_complex,225.99333333333334,1.57746742810867,1.7229641899547214,,
38c8fbf_b3bcd3f_ligand,224.88,0.7703953808124848,0.7462739179337623,,
b3bcd3f_c964e05_complex,35.46666666666667,1.3962303305556238,1.2892308670833699,,
b3bcd3f_c964e05_ligand,36.49,1.033961644179849,1.043260791423236,,
39ca6aa_b3bcd3f_complex,354.18333333333334,288.63331182938884,5.1587923914984986,,
39ca6aa_b3bcd3f_ligand,347.3433333333333,1.2631208727415149,0.9838440529272164,,
de3b443_f1ee6df_complex,-94.17333333333333,6.4932538073316195,1.4585404788874388,,
de3b443_f1ee6df_ligand,-95.26333333333334,0.5000900716906136,0.46265308273386013,,
235bba4_a66e2ba_complex,59.120000000000005,1.2601592758409315,1.2305494737609213,,
235bba4_a66e2ba_ligand,65.86666666666667,0.8321294984646584,0.7682382841716197,,
a66e2ba_b3bcd3f_complex,-16.516666666666666,1.1114541293653286,1.1397240652310736,,
a66e2ba_b3bcd3f_ligand,-17.976666666666667,0.8012039528471162,0.7663049671917086,,
